Time (MJD),B,U,UVM2,UVW1,UVW2,V
1.0094499999977415,14.096814803418967,12.945537902206084,11.462118424661497,12.004473612352745,11.945882015346253,12.310803744306337
3.7552333333223933,14.549053542263533,13.254131521975914,11.769722996838452,12.303773509887598,12.243364126805165,12.584352844447316
4.360016666665615,14.602853640805147,13.2913645893899,11.80685018573228,12.340017523817277,12.279416897086278,12.619078406771033
5.6917833333282015,14.749570253162123,13.404453826526543,11.919729268445824,12.451151762346148,12.390177625242558,12.731322045531982
9.241133333336618,14.968456733010076,13.674055699481237,12.1896519001769,12.72369782825228,12.663258656475985,12.973300798172264
12.255649999999152,15.165484516966139,13.912072675872494,12.427939417123955,12.964202023116357,12.904215037917567,13.187490449779256
17.28058333334775,15.272956679654776,14.025276212693084,12.541181850978113,13.077755811495631,13.01782724689431,13.292064577813239
