Time (MJD),B,U,UVM2,UVW1,UVW2,V
1.0094499999977415,14.71798707904998,12.859380232813054,11.01215325281449,11.244917786712097,10.953472276939177,11.401346333731922
3.755233333322394,14.717114422304547,12.890763382759813,11.08535753480206,11.33376658639402,11.083795161508112,11.521979751394063
4.360016666665615,14.729413656847692,12.90246537449942,11.096965895949687,11.345306037235588,11.095301491293347,11.5335123110689
5.691783333328203,14.85449516943881,13.098525297133335,11.428870149898604,11.747920964332028,11.577517482927405,11.995333076370922
9.24113333333662,15.053342333369166,13.395227443127352,11.742853443713464,12.078742292894127,11.914181015894362,12.310504327625399
12.25564999999915,15.245002188479209,13.708320383097513,12.138123390823829,12.544852429064088,12.414401745553775,12.767213621823469
17.28058333334775,15.373734770725006,13.929315406735824,12.439867422046564,12.951247454102383,12.878798930235895,13.171694702845652
