Time (MJD),B,U,UVM2,UVW1,UVW2,V
1.0094499999977415,14.71798707904998,12.859380232813054,11.01215325281449,11.244917786712097,10.953472276939177,11.401346333731922
3.7552333333223933,14.691781668952892,12.8692782208151,11.028166491712398,11.26501567040875,10.975783155576462,11.418596443928948
4.360016666665615,14.703921371051369,12.880921089873976,11.039723793747179,11.276515492675909,10.987251737614367,11.430088430982941
5.6917833333282015,14.786878368762068,12.951720166296797,11.108439151559416,11.343834598504536,11.053812944646186,11.498131226754559
9.241133333336618,14.9758688343226,13.236377012632197,11.410261157782905,11.657292908536288,11.373633726154656,11.805030228633623
12.255649999999152,15.145958532412504,13.485354933706237,11.674810029317605,11.932669114747274,11.655025830765684,12.074271920790814
17.28058333334775,15.228852942885245,13.590809208953072,11.784973077761538,12.046158730039561,11.770382602143908,12.185853891176162
