event,time,magnitude,e_magnitude,upperlimit,band,instrument,telescope,source
SN2007af,54171.308320000004,13.345,0.006999999999999999,F,B,,,2010AJ....139..519C
SN2007af,54171.308320000004,13.65,0.02,F,H,,,2010AJ....139..519C
SN2007af,54171.308320000004,13.469000000000001,0.003,F,J,,,2010AJ....139..519C
SN2007af,54171.308320000004,13.502,0.011000000000000001,F,K,,,2010AJ....139..519C
SN2007af,54171.308320000004,13.299000000000001,0.008,F,V,,,2010AJ....139..519C
SN2007af,54171.308320000004,13.59,0.004,F,Y,,,2010AJ....139..519C
SN2007af,54171.308320000004,13.679,0.011000000000000001,F,i,,,2010AJ....139..519C
SN2007af,54171.308320000004,13.299000000000001,0.006999999999999999,F,r,,,2010AJ....139..519C
SN2007af,54171.43,13.351,0.01,F,B,,kait3,"2012MNRAS.425.1789S,2010ApJS..190..418G"
SN2007af,54171.43,13.346,0.01,F,I,,kait3,"2012MNRAS.425.1789S,2010ApJS..190..418G"
SN2007af,54171.43,13.23,0.01,F,R,,kait3,"2012MNRAS.425.1789S,2010ApJS..190..418G"
SN2007af,54171.43,13.362,0.01,F,V,,kait3,"2012MNRAS.425.1789S,2010ApJS..190..418G"
SN2007af,54171.5313,14.607999999999999,0.06,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54171.5327,13.082,0.040999999999999995,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54171.5336,13.347000000000001,0.028999999999999998,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54171.5358,16.378,0.08800000000000001,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54171.538,13.322000000000001,0.033,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54171.5394,17.259,0.14400000000000002,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54171.845910000004,13.284,0.011000000000000001,F,V,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2007af,54171.84891,13.329,0.015,F,B,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2007af,54172.30469,13.3,0.009000000000000001,F,B,,,2010AJ....139..519C
SN2007af,54172.30469,13.69,0.004,F,H,,,2010AJ....139..519C
SN2007af,54172.30469,13.489,0.008,F,J,,,2010AJ....139..519C
SN2007af,54172.30469,13.511,0.011000000000000001,F,K,,,2010AJ....139..519C
SN2007af,54172.30469,13.242,0.008,F,V,,,2010AJ....139..519C
SN2007af,54172.30469,13.645999999999999,0.006,F,Y,,,2010AJ....139..519C
SN2007af,54172.30469,13.697000000000001,0.011000000000000001,F,i,,,2010AJ....139..519C
SN2007af,54172.30469,13.263,0.008,F,r,,,2010AJ....139..519C
SN2007af,54172.3361,13.304,0.028999999999999998,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54172.3373,16.332,0.10099999999999999,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54172.3385,13.287,0.034,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54172.3392,16.899,0.171,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54172.3682,14.657,0.061,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54172.3689,13.048,0.040999999999999995,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54172.4028,13.369000000000002,0.03,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54172.404,16.636,0.11,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54172.4052,13.319,0.034,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54173.0063,13.365,0.03,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54173.0075,16.338,0.10099999999999999,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54173.0087,13.244000000000002,0.034,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54173.0093,16.982,0.179,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54173.0383,14.64,0.061,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54173.0391,13.092,0.040999999999999995,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54173.0729,13.334000000000001,0.03,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54173.0741,16.665,0.111,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54173.0753,13.261,0.034,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54173.076,17.333,0.212,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54173.912520000005,13.225999999999999,0.009000000000000001,F,V,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2007af,54173.913779999995,13.29,0.013000000000000001,F,B,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2007af,54174.0058,16.325,0.08,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54174.332220000004,13.28,0.006999999999999999,F,B,,,2010AJ....139..519C
SN2007af,54174.332220000004,13.21,0.009000000000000001,F,V,,,2010AJ....139..519C
SN2007af,54174.332220000004,13.187000000000001,0.006999999999999999,F,g,,,2010AJ....139..519C
SN2007af,54174.332220000004,13.764000000000001,0.01,F,i,,,2010AJ....139..519C
SN2007af,54174.332220000004,13.228,0.008,F,r,,,2010AJ....139..519C
SN2007af,54174.332220000004,13.943,0.009000000000000001,F,u,,,2010AJ....139..519C
SN2007af,54174.51,13.273,0.01,F,B,,kait3,"2012MNRAS.425.1789S,2010ApJS..190..418G"
SN2007af,54174.51,13.355,0.01,F,I,,kait3,"2012MNRAS.425.1789S,2010ApJS..190..418G"
SN2007af,54174.51,13.178,0.01,F,R,,kait3,"2012MNRAS.425.1789S,2010ApJS..190..418G"
SN2007af,54174.51,13.206,0.01,F,V,,kait3,"2012MNRAS.425.1789S,2010ApJS..190..418G"
SN2007af,54174.6156,16.378,0.08,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54174.683,16.401,0.08,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54174.7496,16.331,0.079,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54174.8166,16.397000000000002,0.08,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54174.8823,16.394000000000002,0.079,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54174.9496,16.332,0.079,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54174.96655,13.206,0.013000000000000001,F,V,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2007af,54174.96784,13.28,0.02,F,B,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2007af,54175.28535,13.863,0.027000000000000003,F,H,,,2010AJ....139..519C
SN2007af,54175.28535,13.727,0.017,F,J,,,2010AJ....139..519C
SN2007af,54175.28535,13.895,0.016,F,Y,,,2010AJ....139..519C
SN2007af,54175.3458,17.217,0.17300000000000001,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54175.3481,16.525,0.096,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54175.4131,16.906,0.15,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54175.4154,16.445999999999998,0.094,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54175.4798,17.009,0.157,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54175.48,13.294,0.011,F,B,,kait3,"2012MNRAS.425.1789S,2010ApJS..190..418G"
SN2007af,54175.48,13.405,0.01,F,I,,kait3,"2012MNRAS.425.1789S,2010ApJS..190..418G"
SN2007af,54175.48,13.144,0.01,F,R,,kait3,"2012MNRAS.425.1789S,2010ApJS..190..418G"
SN2007af,54175.48,13.237,0.01,F,V,,kait3,"2012MNRAS.425.1789S,2010ApJS..190..418G"
SN2007af,54175.4835,16.430999999999997,0.084,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54175.5472,17.209,0.172,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54175.5519,16.482,0.083,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54175.6138,17.154,0.168,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54175.6145,14.952,0.07,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54175.6175,16.424,0.084,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54175.6812,17.271,0.17800000000000002,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54175.6838,16.537,0.092,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54175.7479,16.944000000000003,0.152,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54175.7505,16.535,0.092,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54175.8145,17.252,0.175,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54175.8175,16.43,0.087,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54175.8819,16.953,0.153,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54175.8845,16.432000000000002,0.09,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54175.923310000006,13.217,0.01,F,V,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2007af,54175.925639999994,13.33,0.012,F,B,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2007af,54176.5487,15.005999999999998,0.07,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54176.5501,13.33,0.040999999999999995,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54176.5512,13.36,0.028999999999999998,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54176.5536,16.48,0.08900000000000001,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54176.556,13.215,0.032,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54176.88232999999,13.220999999999998,0.016,F,V,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2007af,54176.88465,13.335999999999999,0.024,F,B,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2007af,54177.44,13.389,0.01,F,B,,kait3,"2012MNRAS.425.1789S,2010ApJS..190..418G"
SN2007af,54177.44,13.495,0.01,F,I,,kait3,"2012MNRAS.425.1789S,2010ApJS..190..418G"
SN2007af,54177.44,13.191,0.01,F,R,,kait3,"2012MNRAS.425.1789S,2010ApJS..190..418G"
SN2007af,54177.44,13.268,0.01,F,V,,kait3,"2012MNRAS.425.1789S,2010ApJS..190..418G"
SN2007af,54177.5535,15.199000000000002,0.07200000000000001,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54177.5549,13.418,0.042,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54177.5558,13.392000000000001,0.028999999999999998,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54177.5581,16.503,0.09,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54177.5604,13.241,0.032,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54178.2605,13.425,0.008,F,B,,,2010AJ....139..519C
SN2007af,54178.2605,13.284,0.008,F,g,,,2010AJ....139..519C
SN2007af,54178.2605,13.9,0.009000000000000001,F,i,,,2010AJ....139..519C
SN2007af,54178.2605,13.228,0.006999999999999999,F,r,,,2010AJ....139..519C
SN2007af,54178.2605,14.209000000000001,0.008,F,u,,,2010AJ....139..519C
SN2007af,54178.5577,15.205,0.071,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54178.5592,13.581,0.042,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54178.5602,13.459000000000001,0.03,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54178.5626,16.718,0.094,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54178.565,13.225999999999999,0.032,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54178.972910000004,13.272,0.012,F,V,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2007af,54178.97523,13.503,0.012,F,B,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2007af,54179.318629999994,13.487,0.006,F,B,,,2010AJ....139..519C
SN2007af,54179.318629999994,13.254000000000001,0.008,F,V,,,2010AJ....139..519C
SN2007af,54179.318629999994,13.329,0.008,F,g,,,2010AJ....139..519C
SN2007af,54179.318629999994,13.960999999999999,0.01,F,i,,,2010AJ....139..519C
SN2007af,54179.318629999994,13.282,0.008,F,r,,,2010AJ....139..519C
SN2007af,54179.318629999994,14.334000000000001,0.009000000000000001,F,u,,,2010AJ....139..519C
SN2007af,54179.5612,15.364,0.07200000000000001,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54179.5627,13.71,0.043,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54179.5638,13.514000000000001,0.03,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54179.5664,17.355,0.11199999999999999,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54179.569,13.249,0.032,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54180.26975,14.0,0.019,F,H,,,2010AJ....139..519C
SN2007af,54180.26975,14.165999999999999,0.006999999999999999,F,J,,,2010AJ....139..519C
SN2007af,54180.26975,14.217,0.004,F,Y,,,2010AJ....139..519C
SN2007af,54180.5572,13.575999999999999,0.03,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54180.5605,16.985,0.096,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54180.5638,13.254000000000001,0.032,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54180.5663,17.334,0.11699999999999999,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54180.5907,15.511,0.071,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54180.5922,13.829,0.043,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54180.6293,13.59,0.031,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54180.6299,17.136,0.16,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54180.6305,13.299000000000001,0.036000000000000004,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54181.0326,13.622,0.03,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54181.0342,17.164,0.11800000000000001,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54181.0357,13.245999999999999,0.033,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54181.0368,17.914,0.21899999999999997,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54181.0644,15.636,0.07400000000000001,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54181.0653,13.92,0.044000000000000004,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54181.0993,13.640999999999998,0.03,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54181.1009,17.037,0.11199999999999999,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54181.1024,13.296,0.033,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54181.1035,17.533,0.17800000000000002,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2007af,54181.29715,13.632,0.006,F,B,,,2010AJ....139..519C
SN2007af,54181.29715,13.323,0.006999999999999999,F,V,,,2010AJ....139..519C
SN2007af,54181.29715,13.425999999999998,0.006999999999999999,F,g,,,2010AJ....139..519C
SN2007af,54181.29715,14.052,0.01,F,i,,,2010AJ....139..519C
SN2007af,54181.29715,13.369000000000002,0.008,F,r,,,2010AJ....139..519C
SN2007af,54181.29715,14.562000000000001,0.009000000000000001,F,u,,,2010AJ....139..519C
SN2007af,54181.45,13.639,0.01,F,B,,kait3,"2012MNRAS.425.1789S,2010ApJS..190..418G"
SN2007af,54181.45,13.669,0.01,F,I,,kait3,"2012MNRAS.425.1789S,2010ApJS..190..418G"
SN2007af,54181.45,13.338,0.01,F,R,,kait3,"2012MNRAS.425.1789S,2010ApJS..190..418G"
SN2007af,54181.45,13.346,0.01,F,V,,kait3,"2012MNRAS.425.1789S,2010ApJS..190..418G"
SN2007af,54182.27129,13.716,0.008,F,B,,,2010AJ....139..519C
