event,time,magnitude,e_magnitude,upperlimit,band,instrument,telescope,source
SN2010jl,55505.7681,13.863,0.058,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55505.9358,14.409,0.075,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55505.94,12.56,0.07,F,H,2MASS,PAIRITEL,2014ApJ...797..118F
SN2010jl,55505.94,12.84,0.06,F,J,2MASS,PAIRITEL,2014ApJ...797..118F
SN2010jl,55505.9471,13.893,0.055,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55506.0859,14.136,0.047,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55506.0883,14.370,0.071,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55506.0907,13.855,0.051,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55506.0974,14.202,0.067,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55506.1127,13.870,0.056,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55506.1137,13.519,0.048,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55507.0584,14.343,0.073,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55507.0618,13.979,0.057,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55507.0639,13.581,0.048,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55507.0672,14.594,0.075,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55507.99,12.32,0.08,F,K,2MASS,PAIRITEL,2014ApJ...797..118F
SN2010jl,55508.1946,14.568,0.081,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55508.1988,14.038,0.058,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55508.2013,13.600,0.048,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55508.2053,14.735,0.080,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55508.6,13.86,0.1,F,V,,,"2011ApJ...730...34S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55508.63,13.18,0.1,F,I,,,"2011ApJ...730...34S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55508.86,14.149,0.024,F,B,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55508.86,13.115,0.024,F,I,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55508.86,13.362,0.024,F,R,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55508.86,13.668,0.034,F,U,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55508.86,13.736,0.011,F,V,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55508.98,14.08,0.03,F,B,KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55508.98,12.57,0.07,F,H,2MASS,PAIRITEL,2014ApJ...797..118F
SN2010jl,55508.98,13.79,0.03,F,V,KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55508.98,13.54,0.03,F,i',KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55508.98,13.49,0.02,F,r',KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55508.98,13.85,0.12,F,u',KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55509.0280,13.948,0.058,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55509.0300,13.564,0.048,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55509.0311,14.175,0.047,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55509.0341,14.444,0.072,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55509.0372,13.886,0.051,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55509.0418,14.226,0.070,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55509.1046,14.493,0.079,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55509.86,14.161,0.024,F,B,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55509.86,13.132,0.025,F,I,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55509.86,13.366,0.024,F,R,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55509.86,13.688,0.034,F,U,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55509.86,13.751,0.017,F,V,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55510.98,14.10,0.03,F,B,KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55510.98,13.80,0.03,F,V,KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55510.98,13.55,0.03,F,i',KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55510.98,13.49,0.02,F,r',KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55510.98,13.91,0.12,F,u',KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55511.89,14.198,0.025,F,B,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55511.89,13.358,0.031,F,R,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55511.89,13.706,0.035,F,U,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55511.89,13.79,0.024,F,V,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55511.9308,14.026,0.058,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55511.9323,13.580,0.048,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55511.9331,14.219,0.047,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55511.9352,14.554,0.075,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55511.9374,13.905,0.051,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55511.9404,14.372,0.073,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55511.96,12.88,0.06,F,J,2MASS,PAIRITEL,2014ApJ...797..118F
SN2010jl,55512.0654,13.912,0.050,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55512.0668,13.632,0.048,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55512.0680,14.245,0.047,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55512.4367,14.045,0.057,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55512.4505,14.649,0.077,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55512.5004,14.542,0.074,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55512.5017,14.340,0.074,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55512.5032,14.029,0.057,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55513.444,13.510316,,F,R,,,2014ApJ...789..104O
SN2010jl,55513.487,13.517268,,F,R,,,2014ApJ...789..104O
SN2010jl,55513.8200,14.039,0.059,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55513.8214,13.728,0.049,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55513.8221,14.283,0.048,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55513.8242,14.603,0.077,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55513.8263,13.947,0.052,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55513.8293,14.378,0.073,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55513.84,14.207,0.026,F,B,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55513.84,13.148,0.028,F,I,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55513.84,13.416,0.029,F,R,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55513.84,13.751,0.034,F,U,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55513.84,13.779,0.019,F,V,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55513.96,14.13,0.03,F,B,KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55513.96,13.84,0.03,F,V,KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55513.96,13.58,0.03,F,i',KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55513.96,13.52,0.02,F,r',KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55513.96,13.94,0.12,F,u',KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55514.1506,13.980,0.057,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55514.1522,13.667,0.049,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55514.1530,14.243,0.047,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55514.1550,14.531,0.074,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55514.1574,13.963,0.052,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55514.1604,14.335,0.071,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55514.489,13.528325,,F,R,,,2014ApJ...789..104O
SN2010jl,55514.533,13.530368,,F,R,,,2014ApJ...789..104O
SN2010jl,55514.86,14.238,0.024,F,B,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55514.86,13.154,0.025,F,I,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55514.86,13.401,0.024,F,R,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55514.86,13.767,0.03,F,U,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55514.86,13.799,0.018,F,V,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55514.90,12.56,0.07,F,H,2MASS,PAIRITEL,2014ApJ...797..118F
SN2010jl,55514.90,12.89,0.06,F,J,2MASS,PAIRITEL,2014ApJ...797..118F
SN2010jl,55515.25,14.24,0.05,F,B,,,"2011ApJ...730...34S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55515.25,13.19,0.05,F,I,,,"2011ApJ...730...34S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55515.25,13.85,0.05,F,R,,,"2011ApJ...730...34S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55515.25,13.83,0.05,F,U,,,"2011ApJ...730...34S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55515.25,13.46,0.05,F,V,,,"2011ApJ...730...34S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55515.555,13.544623,,F,R,,,2014ApJ...789..104O
SN2010jl,55515.5941,14.481,0.081,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55515.6229,14.043,0.059,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55515.6243,13.692,0.049,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55515.6251,14.313,0.048,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55515.6274,14.602,0.076,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55515.6295,13.957,0.052,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55515.85,14.222,0.025,F,B,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55515.85,13.171,0.025,F,I,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55515.85,13.43,0.024,F,R,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55515.85,13.76,0.034,F,U,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55515.85,13.805,0.018,F,V,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55516.00,14.16,0.03,F,B,KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55516.00,13.85,0.03,F,V,KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55516.00,13.60,0.03,F,i',KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55516.00,13.53,0.02,F,r',KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55516.00,14.00,0.12,F,u',KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55516.25,14.26,0.05,F,B,,,"2011ApJ...730...34S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55516.25,13.87,0.05,F,R,,,"2011ApJ...730...34S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55516.25,13.83,0.05,F,U,,,"2011ApJ...730...34S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55516.25,13.45,0.05,F,V,,,"2011ApJ...730...34S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55516.388,13.536848,,F,R,,,2014ApJ...789..104O
SN2010jl,55516.432,13.504624,,F,R,,,2014ApJ...789..104O
SN2010jl,55516.63,13.28,0.1,F,I,,,"2011ApJ...730...34S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55516.7493,14.002,0.058,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55516.7508,13.682,0.049,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55516.7515,14.269,0.047,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55516.7537,14.569,0.075,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55516.7559,13.905,0.051,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55516.7589,14.318,0.071,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55516.84,14.233,0.025,F,B,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55516.84,13.171,0.024,F,I,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55516.84,13.404,0.024,F,R,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55516.84,13.76,0.034,F,U,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55516.84,13.803,0.018,F,V,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55517.25,14.26,0.05,F,B,,,"2011ApJ...730...34S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55517.25,13.2,0.05,F,I,,,"2011ApJ...730...34S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55517.25,13.87,0.05,F,R,,,"2011ApJ...730...34S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55517.25,13.86,0.05,F,U,,,"2011ApJ...730...34S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55517.386,13.553800,,F,R,,,2014ApJ...789..104O
SN2010jl,55517.43,13.548588,,F,R,,,2014ApJ...789..104O
SN2010jl,55517.4860,14.039,0.059,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55517.4873,13.685,0.049,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55517.4880,14.311,0.048,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55517.4902,14.554,0.075,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55517.4920,13.926,0.051,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55517.4953,14.345,0.072,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55517.86,14.256,0.026,F,B,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55517.86,13.173,0.025,F,I,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55517.86,13.44,0.024,F,R,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55517.86,13.785,0.037,F,U,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55517.86,13.838,0.019,F,V,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55517.97,12.68,0.07,F,H,2MASS,PAIRITEL,2014ApJ...797..118F
SN2010jl,55518.399,13.554875,,F,R,,,2014ApJ...789..104O
SN2010jl,55518.443,13.576930,,F,R,,,2014ApJ...789..104O
SN2010jl,55518.95,12.88,0.06,F,J,2MASS,PAIRITEL,2014ApJ...797..118F
SN2010jl,55518.95,12.36,0.08,F,K,2MASS,PAIRITEL,2014ApJ...797..118F
SN2010jl,55519.396,13.559887,,F,R,,,2014ApJ...789..104O
SN2010jl,55519.439,13.552196,,F,R,,,2014ApJ...789..104O
SN2010jl,55520.1055,14.059,0.059,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55520.1068,13.692,0.049,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55520.1075,14.293,0.047,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55520.1096,14.602,0.077,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55520.1116,13.946,0.051,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55520.1144,14.419,0.075,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55521.87,14.282,0.026,F,B,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55521.87,13.23,0.025,F,I,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55521.87,13.471,0.026,F,R,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55521.87,13.816,0.039,F,U,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55521.87,13.86,0.021,F,V,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55522.91,13.88,0.03,F,V,KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55522.91,13.63,0.03,F,i',KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55522.91,13.55,0.02,F,r',KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55523.0462,14.225,0.063,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55523.0478,13.838,0.050,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55523.0486,14.390,0.048,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55523.0509,14.888,0.089,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55523.0531,14.003,0.052,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55523.0563,14.752,0.085,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55524.00,12.61,0.07,F,H,2MASS,PAIRITEL,2014ApJ...797..118F
SN2010jl,55524.00,12.92,0.06,F,J,2MASS,PAIRITEL,2014ApJ...797..118F
SN2010jl,55524.82,14.332,0.026,F,B,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55524.82,13.266,0.025,F,I,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55524.82,13.505,0.024,F,R,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55524.82,13.893,0.018,F,V,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55525.03,12.87,0.06,F,J,2MASS,PAIRITEL,2014ApJ...797..118F
SN2010jl,55525.92,14.368,0.025,F,B,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55525.92,13.276,0.025,F,I,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55525.92,13.507,0.024,F,R,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55525.92,13.905,0.034,F,U,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55525.92,13.92,0.017,F,V,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55526.1982,14.174,0.061,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55526.1998,13.854,0.051,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55526.2005,14.391,0.048,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55526.2027,14.692,0.080,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55526.2050,14.002,0.052,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55526.2082,14.566,0.081,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55527.02,14.30,0.03,F,B,KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55527.02,13.95,0.03,F,V,KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55527.02,13.68,0.03,F,i',KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55527.02,13.64,0.02,F,r',KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55527.02,14.12,0.12,F,u',KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55529.7313,14.200,0.062,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55529.7327,13.919,0.051,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55529.7334,14.435,0.049,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55529.7355,14.684,0.080,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55529.7375,14.143,0.054,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55529.7407,14.550,0.081,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2010jl,55529.88,14.391,0.025,F,B,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55529.88,13.297,0.024,F,I,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55529.88,13.534,0.024,F,R,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55529.88,13.944,0.034,F,U,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55529.88,13.966,0.011,F,V,,,"2012AJ....144..131Z,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2010jl,55529.95,14.35,0.03,F,B,KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55529.95,14.02,0.03,F,V,KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55529.95,13.74,0.03,F,i',KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55529.95,13.66,0.02,F,r',KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55529.95,14.19,0.12,F,u',KeplerCam,FLWO,2014ApJ...797..118F
SN2010jl,55530.351,13.640456,,F,R,,,2014ApJ...789..104O
SN2010jl,55530.395,13.645735,,F,R,,,2014ApJ...789..104O
