event,time,magnitude,e_magnitude,upperlimit,band,instrument,telescope,source
SN2006aj,53784.1701,17.552,,T,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1707,17.162,0.263,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1709,17.313,,T,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1712,17.320,0.355,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1715,17.194,0.259,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1718,17.705,0.252,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1721,17.719,,T,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1726,16.727,0.217,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1729,17.186,,T,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1732,17.308,0.343,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1734,16.830,0.215,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1737,17.294,0.199,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1740,17.381,,T,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1746,17.270,0.276,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1748,17.213,,T,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1751,17.456,,T,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1754,17.412,0.287,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1757,17.250,0.198,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1759,17.307,,T,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1765,16.965,0.243,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1768,17.348,,T,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1770,17.180,0.331,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1773,17.710,0.333,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1776,17.788,0.265,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1779,17.541,,T,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1784,17.186,0.269,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1787,17.169,,T,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1790,16.848,0.280,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1793,16.811,0.215,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1795,17.311,0.220,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1798,17.617,,T,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1804,16.388,0.212,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.1806,16.930,,T,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.2190,16.646,0.097,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.2214,16.682,0.083,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.2237,17.119,0.085,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.2261,18.236,0.147,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.2308,16.246,0.086,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.2332,18.420,0.262,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.2356,16.518,0.099,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.2379,16.497,0.079,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.2403,16.976,0.073,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.2427,18.357,0.099,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.2472,16.099,0.096,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.2856,18.027,0.159,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.2882,18.070,0.165,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.2909,17.881,0.137,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.2935,18.178,0.157,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.2962,16.120,0.081,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.2988,16.122,0.081,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.3014,16.125,0.081,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.3041,16.106,0.081,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.3067,16.151,0.071,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.3094,16.114,0.071,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.3120,16.148,0.071,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.3142,16.226,0.079,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.3525,15.814,0.080,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.3552,15.755,0.079,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.3578,15.666,0.078,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.3605,15.756,0.079,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.3631,17.933,0.133,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.3658,17.932,0.133,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.3684,17.893,0.131,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.3710,17.696,0.115,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.3737,15.971,0.078,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.3763,15.976,0.078,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.3790,16.027,0.079,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.3812,15.982,0.086,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.4195,17.683,0.078,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.4221,17.812,0.079,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.4248,17.845,0.077,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.4274,17.675,0.071,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.4406,15.660,0.078,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.4433,15.650,0.078,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.4459,15.603,0.078,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.4481,15.630,0.082,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.4864,16.381,0.065,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.4891,16.337,0.063,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.4917,16.393,0.064,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.4944,16.314,0.062,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.4970,17.665,0.071,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.4997,17.626,0.070,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.5023,17.657,0.070,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.5049,17.666,0.070,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.5534,15.963,0.077,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.5560,15.906,0.068,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.5587,15.846,0.067,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.5613,15.844,0.067,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.5640,16.307,0.062,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.5666,16.264,0.062,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.5693,16.337,0.063,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.5719,16.344,0.063,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.5746,17.620,0.069,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.5772,17.696,0.071,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.5798,17.704,0.071,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.5821,17.652,0.078,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.6204,15.732,0.074,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.6230,15.707,0.074,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.6256,15.663,0.073,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.6283,15.822,0.076,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.6309,15.821,0.067,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.6336,15.783,0.067,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.6362,15.823,0.067,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.6388,15.843,0.067,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.6415,16.361,0.063,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.6441,16.316,0.062,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.6468,16.320,0.062,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.6490,16.315,0.066,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.6873,15.621,0.078,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.6900,15.582,0.078,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.6926,15.595,0.078,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.6952,15.675,0.078,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.6979,17.610,0.109,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.7005,17.962,0.137,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.7032,17.711,0.116,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.7058,17.642,0.111,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.7085,15.747,0.075,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.7111,15.683,0.074,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.7137,15.714,0.074,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.7160,15.812,0.083,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.7543,17.723,0.079,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.7569,17.750,0.077,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.7595,17.696,0.073,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.7622,17.777,0.074,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.7754,15.737,0.079,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.7781,15.721,0.079,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.7807,15.789,0.079,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.7829,15.690,0.082,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.8212,16.403,0.065,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.8239,16.336,0.063,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.8265,16.365,0.063,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.8291,16.415,0.064,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.8318,17.705,0.072,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.8344,17.664,0.070,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.8371,17.625,0.089,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.8397,17.685,0.071,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.8882,15.908,0.068,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.8908,15.956,0.069,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.8934,15.951,0.069,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.8961,15.914,0.068,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.8987,16.386,0.063,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.9014,16.476,0.064,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.9040,16.426,0.064,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.9061,16.477,0.073,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.9565,17.842,0.084,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.9592,17.664,0.073,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.9618,17.639,0.071,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53784.9644,17.688,0.071,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.0235,16.024,0.082,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.0261,16.021,0.082,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.0287,16.063,0.082,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.0314,16.057,0.082,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.0340,17.872,0.128,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.0367,17.912,0.130,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.0393,17.778,0.121,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.0419,17.785,0.121,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.0440,15.952,0.090,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.0890,17.892,0.085,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.0917,17.804,0.079,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.0943,17.839,0.077,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.0970,17.913,0.078,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.1102,16.248,0.084,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.1128,16.272,0.085,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.1142,16.248,0.220,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.1560,16.667,0.069,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.1586,16.624,0.067,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.1613,16.674,0.067,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.1639,16.651,0.066,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.1666,17.855,0.075,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.1692,17.935,0.078,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.1718,17.856,0.076,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.1745,17.909,0.077,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.2229,16.326,0.086,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.2256,16.438,0.088,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.2282,16.413,0.087,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.2309,16.381,0.086,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.2335,17.880,0.128,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.2362,17.854,0.127,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.2388,17.811,0.124,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.2414,17.877,0.129,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.2441,16.194,0.082,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.2467,16.164,0.082,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.2494,16.221,0.083,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.2516,16.232,0.093,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.2899,17.926,0.086,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.2925,18.050,0.089,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.2952,18.089,0.088,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.2978,17.921,0.078,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.3110,16.520,0.089,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.3137,16.627,0.091,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.3163,16.502,0.088,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.3185,16.596,0.098,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.4908,16.574,0.091,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.4934,16.636,0.093,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.4960,16.696,0.095,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.4987,16.636,0.093,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.5013,16.476,0.076,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.5040,16.546,0.077,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.5066,16.514,0.077,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.5092,16.545,0.078,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.5119,17.001,0.072,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.5145,17.042,0.072,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.5172,16.956,0.071,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.5194,17.018,0.079,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.5577,16.954,0.098,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.5603,16.948,0.098,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.5630,16.921,0.097,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.5656,17.042,0.100,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.5683,18.048,0.143,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.5709,18.118,0.150,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.5736,18.018,0.141,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.5762,18.433,0.188,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.5789,16.687,0.094,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.5815,16.757,0.097,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.5841,16.694,0.095,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.5863,16.699,0.108,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.6247,18.420,0.114,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.6273,18.213,0.095,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.6300,18.432,0.103,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.6326,18.293,0.093,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.6458,17.281,0.107,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.6485,17.208,0.104,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.6511,17.205,0.104,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.6533,17.414,0.126,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.6916,17.137,0.079,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.6943,17.209,0.079,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.6969,17.172,0.077,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.6995,17.171,0.075,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.7022,18.256,0.090,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.7048,18.354,0.095,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.7075,18.308,0.093,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53785.7092,18.128,0.133,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53787.3019,18.399,0.080,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53787.3140,18.616,0.065,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53787.6092,20.494,0.233,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53787.6435,20.935,0.365,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53787.6469,18.905,0.100,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53787.6489,17.751,0.071,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006aj,53788.11683,18.438,0.050,F,B,,CfA3_KEP,2014ApJS..213...19B
SN2006aj,53788.119,17.950000,0.023000000,F,V,,,"2006ApJ...645L..21M,CfA Supernova Archive"
SN2006aj,53788.12585,18.476,0.054,F,B,,CfA3_KEP,2014ApJS..213...19B
SN2006aj,53788.12746,18.079,0.046,F,V,,CfA3_KEP,2014ApJS..213...19B
SN2006aj,53788.128,17.972000,0.022000000,F,V,,,"2006ApJ...645L..21M,CfA Supernova Archive"
SN2006aj,53788.13423,18.191,0.036,F,r',,CfA3_KEP,2014ApJS..213...19B
SN2006aj,53788.13543,18.197,0.041,F,r',,CfA3_KEP,2014ApJS..213...19B
SN2006aj,53788.13681,18.466,0.062,F,B,,CfA3_KEP,2014ApJS..213...19B
SN2006aj,53788.139,17.917000,0.022000000,F,V,,,"2006ApJ...645L..21M,CfA Supernova Archive"
SN2006aj,53788.14500,18.352,0.058,F,B,,CfA3_KEP,2014ApJS..213...19B
