event,time,magnitude,e_magnitude,upperlimit,band,instrument,telescope,source
SN2018zd,58251.856,14.3746,0.0061,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58251.8576,14.2174,0.0053,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58251.859,14.2257,0.0065,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58251.8605,14.2252,0.0071,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58251.8749,14.6208,0.0059,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58251.8765,14.6433,0.0057,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58251.8782,14.6215,0.0059,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58251.8798,14.3752,0.0068,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58251.8812,14.3775,0.0064,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58251.8827,14.3679,0.0058,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58251.8842,14.195,0.0051,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58251.8856,14.1946,0.0055,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58251.887,14.201,0.0058,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58254.29824,14.55,0.0,,G,Astrometric,GAIA,Gaia Photometric Science Alerts
SN2018zd,58254.4744,14.55,0.0,,G,Astrometric,GAIA,Gaia Photometric Science Alerts
SN2018zd,58257.8448,15.7695,0.0277,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58257.8464,15.7463,0.0208,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58257.8482,14.704,0.0128,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58257.8499,14.7209,0.0122,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58257.8529,14.4357,0.0055,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58257.8544,14.2659,0.0059,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58257.8558,14.2727,0.0069,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58257.8587,15.6899,0.0197,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58257.8604,15.7096,0.0158,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58257.8621,14.6857,0.0125,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58257.8638,14.6925,0.0109,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58257.8654,14.4352,0.0099,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58257.8668,14.4538,0.0136,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58257.8683,14.2751,0.014,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58257.8697,14.2496,0.0179,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58257.8717,15.697,0.0146,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58257.8734,15.6843,0.014,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58257.8752,14.6899,0.014,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58257.8768,14.6934,0.0092,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58257.8784,14.4165,0.0168,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58257.8799,14.4136,0.0137,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58257.8814,14.2341,0.0121,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58257.8828,14.2284,0.0149,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8404,15.7332,0.0422,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.842,15.7614,0.0342,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8438,15.7948,0.0294,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8471,14.7462,0.0095,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8488,14.7444,0.0094,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8504,14.4578,0.0082,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8519,14.4613,0.0058,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8533,14.4581,0.0058,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8548,14.2729,0.0068,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8562,14.2765,0.0053,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8576,14.2708,0.0056,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.86,15.717,0.0169,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8617,15.7692,0.0183,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8634,15.7339,0.015,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8651,14.7592,0.0064,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8668,14.7301,0.0072,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8685,14.7399,0.0058,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.87,14.4681,0.0053,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8715,14.4639,0.0057,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8729,14.4687,0.0048,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8744,14.289,0.0048,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8759,14.2879,0.0057,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8773,14.292,0.0066,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8793,15.7999,0.0142,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.881,15.7676,0.0134,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8826,15.806,0.0136,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8844,14.7076,0.0052,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8861,14.7481,0.0063,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8878,14.7337,0.0062,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8894,14.469,0.0037,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8908,14.4642,0.0045,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8922,14.4662,0.0051,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8937,14.2908,0.0057,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8952,14.2978,0.0054,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58259.8966,14.3011,0.0067,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.8639,15.9041,0.0269,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.866,15.8456,0.0219,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.868,15.8516,0.0286,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.8699,14.8461,0.0088,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.8716,14.8068,0.0103,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.8732,14.8197,0.0086,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.8748,14.5339,0.0068,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.8763,14.5148,0.008,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.8777,14.5232,0.0077,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.8792,14.3573,0.0078,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.8806,14.3422,0.0084,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.8821,14.3487,0.0095,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.8848,15.8607,0.0181,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.8868,15.8634,0.0156,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.8888,15.8779,0.0166,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.8907,14.8091,0.0077,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.8924,14.8257,0.0078,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.8941,14.8308,0.0104,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.8956,14.5141,0.0062,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.8971,14.5147,0.0069,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.8985,14.512,0.0062,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.9,14.326,0.0091,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.9014,14.3274,0.0092,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.9029,14.3235,0.0075,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.9056,15.8983,0.0171,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.9077,15.8691,0.0157,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.9097,15.8827,0.0196,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.9116,14.8208,0.0082,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.9132,14.8115,0.0081,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.9149,14.8123,0.0082,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.9165,14.5124,0.008,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.918,14.5207,0.0068,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.9194,14.53,0.007,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.9209,14.3351,0.0072,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58264.9223,14.3363,0.0082,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.8579,16.1487,0.0446,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.8599,16.1825,0.0402,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.862,16.1994,0.0422,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.8639,15.0182,0.0107,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.8655,15.0251,0.0101,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.8672,15.0189,0.0087,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.8688,14.694,0.0076,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.8702,14.6889,0.0075,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.8717,14.6783,0.0064,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.8731,14.4873,0.0097,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.8746,14.4823,0.0072,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.876,14.499,0.0074,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.8781,16.1823,0.0221,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.8802,16.1645,0.0183,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.8822,16.1857,0.0188,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.8841,15.0346,0.0076,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.8858,15.0336,0.0065,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.8874,15.0364,0.0077,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.889,14.6821,0.0053,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.8905,14.6902,0.006,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.8919,14.6933,0.0062,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.8934,14.4921,0.0064,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.8948,14.4865,0.0089,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58275.8963,14.4923,0.0066,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58276.8594,15.0254,0.0117,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58276.8611,15.0295,0.0112,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58276.8628,15.0321,0.0126,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58276.8643,14.6948,0.0083,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58276.8658,14.6947,0.012,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58276.8672,14.7076,0.0089,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58276.8687,14.4893,0.0103,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58276.8705,14.5011,0.0123,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58276.872,14.4897,0.0121,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58276.8741,16.167,0.0222,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58276.8761,16.1741,0.0203,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58276.8781,16.1972,0.0184,,B,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58276.8813,15.0351,0.0112,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58276.883,15.0332,0.0069,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58276.8847,15.0587,0.009,,V,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58276.8863,14.7028,0.0081,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58276.8877,14.7113,0.0088,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58276.8891,14.6919,0.0099,,r,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58276.8906,14.4854,0.0105,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58276.8921,14.496,0.0111,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58276.8935,14.4917,0.0103,,i,,,"CPCS Alert 26873,Cambridge Photometric Calibration Server"
SN2018zd,58278.55316,14.92,0.0,,G,Astrometric,GAIA,Gaia Photometric Science Alerts
SN2018zd,58278.72932,14.94,0.0,,G,Astrometric,GAIA,Gaia Photometric Science Alerts
SN2018zd,58278.80332,14.93,0.0,,G,Astrometric,GAIA,Gaia Photometric Science Alerts
