event,time,magnitude,e_magnitude,upperlimit,band,instrument,telescope,source
SN2012aw,55952.346,21.4,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55952.348,21.37,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55952.401,21.31,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55952.44,21.26,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55952.484,21.29,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55953.248,20.9,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55953.292,21.14,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55953.347,21.32,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55953.397,21.51,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55953.491,21.52,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55954.231,20.32,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55954.24,20.47,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55954.402,20.51,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55958.23,20.88,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55958.358,21.43,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55958.443,20.33,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55958.474,20.47,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55959.234,20.33,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55959.241,20.48,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55959.332,19.85,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55959.445,21.27,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55959.479,21.11,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55960.215,19.77,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55960.331,20.93,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55960.441,21.33,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55961.313,20.84,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55962.215,20.17,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55962.223,19.86,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55962.381,20.94,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55962.474,20.95,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55962.476,20.83,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55963.322,19.65,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55963.423,20.58,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55963.467,20.62,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55968.261,20.5,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55968.45,20.74,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55975.242,21.17,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55975.244,21.23,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55975.302,21.3,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55976.247,20.97,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55976.291,20.91,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55977.458,21.0,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55977.503,20.79,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55978.454,21.01,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55979.357,21.04,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55979.401,21.09,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55981.155,20.7,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55981.199,21.08,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55982.154,20.8,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55982.197,21.14,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55983.259,21.25,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55983.317,21.25,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55989.321,20.76,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55990.256,20.55,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55990.299,20.64,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55991.207,20.07,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55991.25,20.37,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,55999.15,21.26,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,56001.23,21.19,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,56001.274,21.16,,T,R,,PTF48,2016ApJ...820...33R
SN2012aw,56003.177,14.12,0.01,F,R,,PTF48,2016ApJ...820...33R
SN2012aw,56003.221,14.1,0.01,F,R,,PTF48,2016ApJ...820...33R
SN2012aw,56003.91,13.79,0.01,F,B,,Munari,2014ApJ...787..139D
SN2012aw,56003.91,13.72,0.01,F,I,,Munari,2014ApJ...787..139D
SN2012aw,56003.91,13.82,0.01,F,R,,Munari,2014ApJ...787..139D
SN2012aw,56003.91,13.86,0.01,F,V,,Munari,2014ApJ...787..139D
SN2012aw,56003.9127,13.792,0.011,F,B,,ANS 130,2013NewA...20...30M
SN2012aw,56003.9127,13.716,0.016,F,Ic,,ANS 130,2013NewA...20...30M
SN2012aw,56003.9127,13.816,0.010,F,Rc,,ANS 130,2013NewA...20...30M
SN2012aw,56003.9127,13.863,0.007,F,V,,ANS 130,2013NewA...20...30M
SN2012aw,56003.983,13.785,0.011,F,B,,ANS 61,2013NewA...20...30M
SN2012aw,56003.983,13.628,0.016,F,Ic,,ANS 61,2013NewA...20...30M
SN2012aw,56003.983,13.736,0.010,F,Rc,,ANS 61,2013NewA...20...30M
SN2012aw,56003.983,13.835,0.007,F,V,,ANS 61,2013NewA...20...30M
SN2012aw,56005.07,13.52,0.05,F,B,,PROMPT,2014ApJ...787..139D
SN2012aw,56005.07,13.53,0.01,F,I,,PROMPT,2014ApJ...787..139D
SN2012aw,56005.07,13.53,0.03,F,R,,PROMPT,2014ApJ...787..139D
SN2012aw,56005.07,13.68,0.05,F,V,,PROMPT,2014ApJ...787..139D
SN2012aw,56005.07,13.57,0.04,F,g,,PROMPT,2014ApJ...787..139D
SN2012aw,56005.07,13.87,0.02,F,i,,PROMPT,2014ApJ...787..139D
SN2012aw,56005.07,13.68,0.03,F,r,,PROMPT,2014ApJ...787..139D
SN2012aw,56005.07,14,0.02,F,z,,PROMPT,2014ApJ...787..139D
SN2012aw,56005.7399,12.054,0.040,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2012aw,56005.7414,12.284,0.040,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2012aw,56005.7424,13.481,0.041,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2012aw,56005.7447,12.126,0.040,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2012aw,56005.7471,13.565,0.045,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2012aw,56005.7549,11.975,0.040,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2012aw,56005.82,13.504,0.021,F,B,,ST,2013MNRAS.433.1871B
SN2012aw,56005.82,13.433,0.025,F,Ic,,ST,2013MNRAS.433.1871B
SN2012aw,56005.82,13.463,0.018,F,Rc,,ST,2013MNRAS.433.1871B
SN2012aw,56005.82,12.671,0.042,F,U,,ST,2013MNRAS.433.1871B
SN2012aw,56005.82,13.574,0.017,F,V,,ST,2013MNRAS.433.1871B
SN2012aw,56005.9057,13.602,0.011,F,B,,ANS 157,2013NewA...20...30M
SN2012aw,56005.9057,13.313,0.016,F,Ic,,ANS 157,2013NewA...20...30M
SN2012aw,56005.9057,13.426,0.010,F,Rc,,ANS 157,2013NewA...20...30M
SN2012aw,56005.9057,13.58,0.007,F,V,,ANS 157,2013NewA...20...30M
SN2012aw,56005.91,13.6,0.01,F,B,,Munari,2014ApJ...787..139D
SN2012aw,56005.91,13.31,0.01,F,I,,Munari,2014ApJ...787..139D
SN2012aw,56005.91,13.43,0.01,F,R,,Munari,2014ApJ...787..139D
SN2012aw,56005.91,13.58,0.01,F,V,,Munari,2014ApJ...787..139D
SN2012aw,56005.94,13.54,0.08,F,B,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56005.94,13.41,0.05,F,I,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56005.94,13.35,0.05,F,R,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56005.94,13.56,0.07,F,V,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56005.9458,13.594,0.011,F,B,,ANS 61,2013NewA...20...30M
SN2012aw,56005.9458,13.355,0.016,F,Ic,,ANS 61,2013NewA...20...30M
SN2012aw,56005.9458,13.45,0.010,F,Rc,,ANS 61,2013NewA...20...30M
SN2012aw,56005.9458,13.589,0.007,F,V,,ANS 61,2013NewA...20...30M
SN2012aw,56006.08,13.46,0.03,F,g,,PROMPT,2014ApJ...787..139D
SN2012aw,56006.08,13.73,0.01,F,i,,PROMPT,2014ApJ...787..139D
SN2012aw,56006.08,13.57,0.02,F,r,,PROMPT,2014ApJ...787..139D
SN2012aw,56006.08,13.84,0.01,F,z,,PROMPT,2014ApJ...787..139D
SN2012aw,56006.21,13.47,0.12,F,B,,PROMPT,2014ApJ...787..139D
SN2012aw,56006.21,13.39,0.07,F,I,,PROMPT,2014ApJ...787..139D
SN2012aw,56006.21,13.4,0.09,F,R,,PROMPT,2014ApJ...787..139D
SN2012aw,56006.21,13.59,0.11,F,V,,PROMPT,2014ApJ...787..139D
SN2012aw,56006.8,13.492,0.021,F,B,,ST,2013MNRAS.433.1871B
SN2012aw,56006.8,13.325,0.025,F,Ic,,ST,2013MNRAS.433.1871B
SN2012aw,56006.8,13.372,0.018,F,Rc,,ST,2013MNRAS.433.1871B
SN2012aw,56006.8,12.582,0.042,F,U,,ST,2013MNRAS.433.1871B
SN2012aw,56006.8,13.478,0.017,F,V,,ST,2013MNRAS.433.1871B
SN2012aw,56006.81,13.53,0.06,F,B,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56006.81,13.39,0.05,F,I,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56006.81,13.38,0.05,F,R,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56006.81,13.52,0.06,F,V,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56006.8256,13.564,0.011,F,B,,ANS 130,2013NewA...20...30M
SN2012aw,56006.8256,13.244,0.016,F,Ic,,ANS 130,2013NewA...20...30M
SN2012aw,56006.8256,13.35,0.010,F,Rc,,ANS 130,2013NewA...20...30M
SN2012aw,56006.8256,13.492,0.007,F,V,,ANS 130,2013NewA...20...30M
SN2012aw,56006.9115,13.547,0.011,F,B,,ANS 61,2013NewA...20...30M
SN2012aw,56006.9115,13.213,0.016,F,Ic,,ANS 61,2013NewA...20...30M
SN2012aw,56006.9115,13.337,0.010,F,Rc,,ANS 61,2013NewA...20...30M
SN2012aw,56006.9115,13.492,0.007,F,V,,ANS 61,2013NewA...20...30M
SN2012aw,56007.07,13.47,0.11,F,B,,PROMPT,2014ApJ...787..139D
SN2012aw,56007.07,13.28,0.06,F,I,,PROMPT,2014ApJ...787..139D
SN2012aw,56007.07,13.29,0.08,F,R,,PROMPT,2014ApJ...787..139D
SN2012aw,56007.07,13.52,0.1,F,V,,PROMPT,2014ApJ...787..139D
SN2012aw,56007.07,13.5,0.04,F,g,,PROMPT,2014ApJ...787..139D
SN2012aw,56007.07,13.62,0.01,F,i,,PROMPT,2014ApJ...787..139D
SN2012aw,56007.07,13.46,0.03,F,r,,PROMPT,2014ApJ...787..139D
SN2012aw,56007.07,13.75,0.02,F,z,,PROMPT,2014ApJ...787..139D
SN2012aw,56007.136,13.36,0.0,F,R,,PTF48,2016ApJ...820...33R
SN2012aw,56007.189,13.34,0.0,F,R,,PTF48,2016ApJ...820...33R
SN2012aw,56007.4913,12.706,0.040,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2012aw,56007.81,13.41,0.05,F,B,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56007.81,13.457,0.021,F,B,,ST,2013MNRAS.433.1871B
SN2012aw,56007.81,13.22,0.05,F,I,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56007.81,13.258,0.018,F,Ic,,ST,2013MNRAS.433.1871B
SN2012aw,56007.81,13.27,0.06,F,R,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56007.81,13.3,0.018,F,Rc,,ST,2013MNRAS.433.1871B
SN2012aw,56007.81,12.517,0.042,F,U,,ST,2013MNRAS.433.1871B
SN2012aw,56007.81,13.42,0.012,F,V,,ST,2013MNRAS.433.1871B
SN2012aw,56007.81,13.44,0.05,F,V,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56007.8736,13.505,0.011,F,B,,ANS 157,2013NewA...20...30M
SN2012aw,56007.8736,13.153,0.016,F,Ic,,ANS 157,2013NewA...20...30M
SN2012aw,56007.8736,13.252,0.010,F,Rc,,ANS 157,2013NewA...20...30M
SN2012aw,56007.8736,13.42,0.007,F,V,,ANS 157,2013NewA...20...30M
SN2012aw,56007.9133,13.528,0.011,F,B,,ANS 61,2013NewA...20...30M
SN2012aw,56007.9133,13.134,0.016,F,Ic,,ANS 61,2013NewA...20...30M
SN2012aw,56007.9133,13.259,0.010,F,Rc,,ANS 61,2013NewA...20...30M
SN2012aw,56007.9133,13.427,0.007,F,V,,ANS 61,2013NewA...20...30M
SN2012aw,56007.9419,13.514,0.011,F,B,,ANS 11,2013NewA...20...30M
SN2012aw,56007.9419,13.163,0.016,F,Ic,,ANS 11,2013NewA...20...30M
SN2012aw,56007.9419,13.231,0.010,F,Rc,,ANS 11,2013NewA...20...30M
SN2012aw,56007.9419,13.413,0.007,F,V,,ANS 11,2013NewA...20...30M
SN2012aw,56008.07,13.38,0.05,F,B,,PROMPT,2014ApJ...787..139D
SN2012aw,56008.07,13.2,0.04,F,I,,PROMPT,2014ApJ...787..139D
SN2012aw,56008.07,13.22,0.03,F,R,,PROMPT,2014ApJ...787..139D
SN2012aw,56008.07,13.39,0.05,F,V,,PROMPT,2014ApJ...787..139D
SN2012aw,56008.07,13.4,0.03,F,g,,PROMPT,2014ApJ...787..139D
SN2012aw,56008.07,13.54,0.02,F,i,,PROMPT,2014ApJ...787..139D
SN2012aw,56008.07,13.38,0.02,F,r,,PROMPT,2014ApJ...787..139D
SN2012aw,56008.07,13.34,0.11,F,u,,PROMPT,2014ApJ...787..139D
SN2012aw,56008.07,13.67,0.02,F,z,,PROMPT,2014ApJ...787..139D
SN2012aw,56008.76,13.415,0.021,F,B,,ST,2013MNRAS.433.1871B
SN2012aw,56008.76,13.239,0.025,F,Ic,,ST,2013MNRAS.433.1871B
SN2012aw,56008.76,13.262,0.018,F,Rc,,ST,2013MNRAS.433.1871B
SN2012aw,56008.76,12.599,0.042,F,U,,ST,2013MNRAS.433.1871B
SN2012aw,56008.76,13.38,0.017,F,V,,ST,2013MNRAS.433.1871B
SN2012aw,56008.8037,13.502,0.011,F,B,,ANS 61,2013NewA...20...30M
SN2012aw,56008.8037,13.082,0.016,F,Ic,,ANS 61,2013NewA...20...30M
SN2012aw,56008.8037,13.196,0.010,F,Rc,,ANS 61,2013NewA...20...30M
SN2012aw,56008.8037,13.352,0.007,F,V,,ANS 61,2013NewA...20...30M
SN2012aw,56008.81,13.42,0.04,F,B,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56008.81,13.16,0.02,F,I,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56008.81,13.19,0.04,F,R,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56008.81,13.36,0.04,F,V,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56008.8514,13.498,0.011,F,B,,ANS 157,2013NewA...20...30M
SN2012aw,56008.8514,13.091,0.016,F,Ic,,ANS 157,2013NewA...20...30M
SN2012aw,56008.8514,13.186,0.010,F,Rc,,ANS 157,2013NewA...20...30M
SN2012aw,56008.8514,13.387,0.007,F,V,,ANS 157,2013NewA...20...30M
SN2012aw,56008.924,13.449,0.011,F,B,,ANS 130,2013NewA...20...30M
SN2012aw,56008.924,13.078,0.016,F,Ic,,ANS 130,2013NewA...20...30M
SN2012aw,56008.924,13.193,0.010,F,Rc,,ANS 130,2013NewA...20...30M
SN2012aw,56008.924,13.342,0.007,F,V,,ANS 130,2013NewA...20...30M
SN2012aw,56008.9519,13.481,0.011,F,B,,ANS 11,2013NewA...20...30M
SN2012aw,56008.9519,13.126,0.016,F,Ic,,ANS 11,2013NewA...20...30M
SN2012aw,56008.9519,13.186,0.010,F,Rc,,ANS 11,2013NewA...20...30M
SN2012aw,56008.9519,13.366,0.007,F,V,,ANS 11,2013NewA...20...30M
SN2012aw,56009.08,13.42,0.02,F,B,,PROMPT,2014ApJ...787..139D
SN2012aw,56009.08,13.13,0.03,F,I,,PROMPT,2014ApJ...787..139D
SN2012aw,56009.08,13.11,0.04,F,R,,PROMPT,2014ApJ...787..139D
SN2012aw,56009.08,13.38,0.02,F,V,,PROMPT,2014ApJ...787..139D
SN2012aw,56009.08,13.38,0.03,F,g,,PROMPT,2014ApJ...787..139D
SN2012aw,56009.08,13.49,0.01,F,i,,PROMPT,2014ApJ...787..139D
SN2012aw,56009.08,13.32,0.02,F,r,,PROMPT,2014ApJ...787..139D
SN2012aw,56009.08,13.62,0.02,F,z,,PROMPT,2014ApJ...787..139D
SN2012aw,56009.17,13.25,0.0,F,R,,PTF48,2016ApJ...820...33R
SN2012aw,56009.213,13.27,0.0,F,R,,PTF48,2016ApJ...820...33R
SN2012aw,56009.2358,13.525,0.011,F,B,,K 35,2013NewA...20...30M
SN2012aw,56009.2358,13.096,0.016,F,Ic,,K 35,2013NewA...20...30M
SN2012aw,56009.2358,13.204,0.010,F,Rc,,K 35,2013NewA...20...30M
SN2012aw,56009.2358,13.364,0.007,F,V,,K 35,2013NewA...20...30M
SN2012aw,56009.2873,12.497,0.043,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2012aw,56009.4084,13.177,0.041,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2012aw,56009.57,12.95,0.06,F,H,,REM,2014ApJ...787..139D
SN2012aw,56009.57,13,0.06,F,J,,REM,2014ApJ...787..139D
SN2012aw,56009.57,12.66,0.06,F,K,,REM,2014ApJ...787..139D
SN2012aw,56009.8456,13.492,0.011,F,B,,ANS 157,2013NewA...20...30M
SN2012aw,56009.8456,13.059,0.016,F,Ic,,ANS 157,2013NewA...20...30M
SN2012aw,56009.8456,13.169,0.010,F,Rc,,ANS 157,2013NewA...20...30M
SN2012aw,56009.8456,13.343,0.007,F,V,,ANS 157,2013NewA...20...30M
SN2012aw,56009.85,13.35,0.02,F,B,,CAFOS,2014ApJ...787..139D
SN2012aw,56009.85,13.43,0.02,F,B,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56009.85,13.07,0.03,F,I,,CAFOS,2014ApJ...787..139D
SN2012aw,56009.85,13.11,0.01,F,I,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56009.85,13.1,0.01,F,R,,CAFOS,2014ApJ...787..139D
SN2012aw,56009.85,13.18,0.03,F,R,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56009.85,12.5,0.04,F,U,,CAFOS,2014ApJ...787..139D
SN2012aw,56009.85,13.3,0.02,F,V,,CAFOS,2014ApJ...787..139D
SN2012aw,56009.85,13.34,0.02,F,V,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56009.8598,13.508,0.011,F,B,,ANS 61,2013NewA...20...30M
SN2012aw,56009.8598,13.068,0.016,F,Ic,,ANS 61,2013NewA...20...30M
SN2012aw,56009.8598,13.176,0.010,F,Rc,,ANS 61,2013NewA...20...30M
SN2012aw,56009.8598,13.333,0.007,F,V,,ANS 61,2013NewA...20...30M
SN2012aw,56009.86,13.39,0.03,F,B,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56009.86,13.12,0.01,F,I,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56009.86,13.12,0.01,F,R,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56009.86,13.3,0.03,F,V,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56009.86,13.26,0.03,F,g,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56009.86,13.43,0.01,F,i,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56009.86,13.3,0.02,F,r,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56009.86,13.29,0.04,F,u,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56009.86,13.52,0.01,F,z,,Asiago Schmidt,2014ApJ...787..139D
SN2012aw,56009.9744,13.456,0.011,F,B,,ANS 61,2013NewA...20...30M
SN2012aw,56009.9744,13.047,0.016,F,Ic,,ANS 61,2013NewA...20...30M
SN2012aw,56009.9744,13.162,0.010,F,Rc,,ANS 61,2013NewA...20...30M
SN2012aw,56009.9744,13.325,0.007,F,V,,ANS 61,2013NewA...20...30M
SN2012aw,56010.04,13.36,0.02,F,B,,PROMPT,2014ApJ...787..139D
SN2012aw,56010.04,13.11,0.02,F,I,,PROMPT,2014ApJ...787..139D
SN2012aw,56010.04,13.11,0.03,F,R,,PROMPT,2014ApJ...787..139D
SN2012aw,56010.04,13.34,0.02,F,V,,PROMPT,2014ApJ...787..139D
SN2012aw,56010.04,13.33,0.02,F,g,,PROMPT,2014ApJ...787..139D
SN2012aw,56010.04,13.47,0.01,F,i,,PROMPT,2014ApJ...787..139D
SN2012aw,56010.04,13.31,0.02,F,r,,PROMPT,2014ApJ...787..139D
SN2012aw,56010.04,13.58,0.02,F,z,,PROMPT,2014ApJ...787..139D
SN2012aw,56010.0456,13.475,0.011,F,B,,ANS 130,2013NewA...20...30M
SN2012aw,56010.0456,13.036,0.016,F,Ic,,ANS 130,2013NewA...20...30M
SN2012aw,56010.0456,13.162,0.010,F,Rc,,ANS 130,2013NewA...20...30M
SN2012aw,56010.0456,13.329,0.007,F,V,,ANS 130,2013NewA...20...30M
SN2012aw,56010.2187,13.476,0.011,F,B,,K 35,2013NewA...20...30M
SN2012aw,56010.2187,13.057,0.016,F,Ic,,K 35,2013NewA...20...30M
SN2012aw,56010.2187,13.178,0.010,F,Rc,,K 35,2013NewA...20...30M
SN2012aw,56010.2187,13.342,0.007,F,V,,K 35,2013NewA...20...30M
SN2012aw,56010.59,12.87,0.04,F,H,,REM,2014ApJ...787..139D
SN2012aw,56010.59,13.04,0.04,F,J,,REM,2014ApJ...787..139D
SN2012aw,56010.59,12.71,0.07,F,K,,REM,2014ApJ...787..139D
SN2012aw,56010.84,13.394,0.021,F,B,,ST,2013MNRAS.433.1871B
SN2012aw,56010.84,13.132,0.025,F,Ic,,ST,2013MNRAS.433.1871B
SN2012aw,56010.84,13.175,0.018,F,Rc,,ST,2013MNRAS.433.1871B
SN2012aw,56010.84,12.652,0.042,F,U,,ST,2013MNRAS.433.1871B
SN2012aw,56010.84,13.34,0.017,F,V,,ST,2013MNRAS.433.1871B
SN2012aw,56010.8578,13.452,0.011,F,B,,ANS 157,2013NewA...20...30M
