event,time,magnitude,e_magnitude,upperlimit,band,instrument,telescope,source
SN2011fe,55776.255,21.396,,T,g,PTF48,,2015MNRAS.446.3895F
SN2011fe,55777.199,21.41,,T,g,PTF48,,2015MNRAS.446.3895F
SN2011fe,55777.242,21.32,,T,g,PTF48,,2015MNRAS.446.3895F
SN2011fe,55778.192,21.3679,,T,g,PTF48,,2015MNRAS.446.3895F
SN2011fe,55778.236,21.6425,,T,g,PTF48,,2015MNRAS.446.3895F
SN2011fe,55795.211,20.63,,T,g,PTF48,,2015MNRAS.446.3895F
SN2011fe,55796.177,21.56,,T,g,PTF48,,2015MNRAS.446.3895F
SN2011fe,55796.22,21.5891,,T,g,PTF48,,2015MNRAS.446.3895F
SN2011fe,55796.666,17.349,0.011,F,g',,,"2011Natur.480..344N,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55796.709,17.155,0.011,F,g',,,"2011Natur.480..344N,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55797.166,17.3318,,F,g,PTF48,,2015MNRAS.446.3895F
SN2011fe,55797.209,17.156,,F,g,PTF48,,2015MNRAS.446.3895F
SN2011fe,55797.656,14.886,0.01,F,g',,,"2011Natur.480..344N,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55797.699,14.839,0.009,F,g',,,"2011Natur.480..344N,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55797.9237,17.497,0.142,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55797.9252,15.849,0.072,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55797.9261,15.585,0.052,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55797.9285,19.405,,T,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55797.9309,15.32,0.063,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55797.9407,19.694,,T,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55797.9906,17.232,0.124,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55797.9921,15.711,0.069,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55797.993,15.427,0.048,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55797.9954,19.403,,T,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55797.9978,15.068,0.059,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55798.0082,19.711,,T,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55798.156,14.8403,,F,g,PTF48,,2015MNRAS.446.3895F
SN2011fe,55798.17,15.206,0.016,F,B,,kait4,"2019MNRAS.490.3882S,2012MNRAS.425.1789S"
SN2011fe,55798.17,14.854,0.014,F,I,,kait4,"2019MNRAS.490.3882S,2012MNRAS.425.1789S"
SN2011fe,55798.17,14.679,0.015,F,R,,kait4,"2019MNRAS.490.3882S,2012MNRAS.425.1789S"
SN2011fe,55798.17,14.832,0.023,F,V,,kait4,"2019MNRAS.490.3882S,2012MNRAS.425.1789S"
SN2011fe,55798.199,14.80008,,F,g,PTF48,,2015MNRAS.446.3895F
SN2011fe,55798.642,13.787,0.011,F,g',,,"2011Natur.480..344N,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55798.649745,15.049,0.099,F,g,,BBOS,2017MNRAS.472.3437G
SN2011fe,55798.653565,14.847,0.088,F,r,,BOS,2017MNRAS.472.3437G
SN2011fe,55798.664,13.751,0.013,F,g',,,"2011Natur.480..344N,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55798.681,13.713,0.011,F,g',,,"2011Natur.480..344N,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55798.702,13.726,0.013,F,g',,,"2011Natur.480..344N,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55798.721,13.701,0.013,F,g',,,"2011Natur.480..344N,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55798.739,13.689,0.012,F,g',,,"2011Natur.480..344N,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55798.85,14.33,0.03,F,B,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55798.85,13.72,0.03,F,I,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55798.85,13.91,0.02,F,R,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55798.85,14.03,0.02,F,V,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55798.88,14.36,0.03,F,B,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55798.88,13.94,0.04,F,I,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55798.88,13.91,0.05,F,R,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55798.88,14.08,0.07,F,U,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55798.88,13.98,0.04,F,V,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55798.8915,14.288,0.011,F,B,,ANS 61,2013NewA...20...30M
SN2011fe,55798.8915,13.845,0.01,F,Rc,,ANS 61,2013NewA...20...30M
SN2011fe,55798.8915,14.033,0.007,F,V,,ANS 61,2013NewA...20...30M
SN2011fe,55799.0019,16.14,0.089,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.0028,14.267,0.04,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.0032,14.112,0.033,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.0045,17.579,0.152,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.0058,13.817,0.04,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.0079,18.861,0.332,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.06,14.072,0.038,F,B,,,"2012JAVSO..40..872R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55799.06,13.696,0.022,F,I,,,"2012JAVSO..40..872R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55799.06,13.728,0.011,F,R,,,"2012JAVSO..40..872R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55799.06,13.776,0.016,F,V,,,"2012JAVSO..40..872R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55799.1297,15.961,0.074,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.1311,14.149,0.038,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.1318,14.051,0.032,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.1339,17.625,0.133,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.136,13.704,0.037,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.1391,18.698,0.255,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.142,13.745874,,F,g,PTF48,,2015MNRAS.446.3895F
SN2011fe,55799.16,14.012,0.017,F,B,,kait4,"2019MNRAS.490.3882S,2012MNRAS.425.1789S"
SN2011fe,55799.16,13.733,0.015,F,I,,kait4,"2019MNRAS.490.3882S,2012MNRAS.425.1789S"
SN2011fe,55799.16,13.624,0.017,F,R,,kait4,"2019MNRAS.490.3882S,2012MNRAS.425.1789S"
SN2011fe,55799.16,13.714,0.022,F,V,,kait4,"2019MNRAS.490.3882S,2012MNRAS.425.1789S"
SN2011fe,55799.164,13.705032,,F,g,PTF48,,2015MNRAS.446.3895F
SN2011fe,55799.181,13.72109,,F,g,PTF48,,2015MNRAS.446.3895F
SN2011fe,55799.202,13.682501,,F,g,PTF48,,2015MNRAS.446.3895F
SN2011fe,55799.2073,15.856,0.072,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.2087,14.129,0.037,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.2094,13.98,0.031,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.2115,17.457,0.124,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.2135,13.638,0.036,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.2167,18.881,0.287,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.221,13.663456,,F,g,PTF48,,2015MNRAS.446.3895F
SN2011fe,55799.239,13.669702,,F,g,PTF48,,2015MNRAS.446.3895F
SN2011fe,55799.3974,15.768,0.071,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.3988,13.921,0.035,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.3995,13.816,0.031,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.4016,17.271,0.115,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.4037,13.543,0.035,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.405,18.25,0.278,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.5356,15.554,0.066,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.5373,13.816,0.034,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.5382,13.72,0.03,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.5407,17.278,0.11,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.5432,13.394,0.034,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.5472,18.656,0.227,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55799.645799,13.85,0.05,F,g,,BBOS,2017MNRAS.472.3437G
SN2011fe,55799.652986,13.837,0.05,F,g,,BBOS,2017MNRAS.472.3437G
SN2011fe,55799.656574,13.834,0.054,F,g,,BBOS,2017MNRAS.472.3437G
SN2011fe,55799.672824,13.717,0.005,F,r,,BOS,2017MNRAS.472.3437G
SN2011fe,55799.67713,13.822,0.055,F,g,,BBOS,2017MNRAS.472.3437G
SN2011fe,55799.688819,13.813,0.053,F,g,,BBOS,2017MNRAS.472.3437G
SN2011fe,55799.703,12.964,0.013,F,g',,,"2011Natur.480..344N,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55799.721,12.959,0.012,F,g',,,"2011Natur.480..344N,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55799.79,13.51,0.05,F,B,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55799.79,13.22,0.03,F,I,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55799.79,13.18,0.03,F,R,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55799.79,13.17,0.06,F,U,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55799.79,13.24,0.03,F,V,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55799.81,13.5,0.04,F,B,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55799.81,12.97,0.03,F,I,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55799.81,13.16,0.01,F,R,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55799.81,13.54,0.1,F,U,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55799.81,13.23,0.02,F,V,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55800.065,15.303,0.064,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.0665,13.422,0.032,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.0673,13.311,0.03,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.0696,16.962,0.101,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.0719,13.021,0.032,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.0754,18.025,0.154,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.08,13.321,0.046,F,B,,,"2012JAVSO..40..872R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55800.08,12.942,0.026,F,I,,,"2012JAVSO..40..872R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55800.08,12.955,0.024,F,R,,,"2012JAVSO..40..872R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55800.08,13.025,0.013,F,V,,,"2012JAVSO..40..872R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55800.17,13.185,0.016,F,B,,kait4,"2019MNRAS.490.3882S,2012MNRAS.425.1789S"
SN2011fe,55800.17,12.964,0.012,F,I,,kait4,"2019MNRAS.490.3882S,2012MNRAS.425.1789S"
SN2011fe,55800.17,12.9,0.014,F,R,,kait4,"2019MNRAS.490.3882S,2012MNRAS.425.1789S"
SN2011fe,55800.17,12.977,0.016,F,V,,kait4,"2019MNRAS.490.3882S,2012MNRAS.425.1789S"
SN2011fe,55800.203,12.914626,,F,g,PTF48,,2015MNRAS.446.3895F
SN2011fe,55800.2044,15.061,0.067,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.2053,13.302,0.032,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.2058,13.199,0.03,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.2071,16.681,0.105,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.2084,12.951,0.032,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.2102,18.037,0.196,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.221,12.933667,,F,g,PTF48,,2015MNRAS.446.3895F
SN2011fe,55800.239,12.891053,,F,g,PTF48,,2015MNRAS.446.3895F
SN2011fe,55800.3383,15.033,0.064,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.3395,13.217,0.031,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.3401,13.071,0.029,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.3419,16.628,0.096,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.3436,12.893,0.031,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.346,17.979,0.174,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.6089,14.727,0.053,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.611,13.003,0.03,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.612,12.947,0.029,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.6152,16.433,0.083,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.6183,12.715,0.03,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.623,17.801,0.126,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.649757,13.094,0.049,F,g,,BBOS,2017MNRAS.472.3437G
SN2011fe,55800.657928,13.159,0.044,F,g,,BBOS,2017MNRAS.472.3437G
SN2011fe,55800.734,14.638,0.054,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.7353,12.941,0.03,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.736,12.922,0.029,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.738,16.288,0.086,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.74,12.655,0.03,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.7431,17.669,0.132,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.79,12.83,0.04,F,B,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55800.79,12.55,0.03,F,I,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55800.79,12.62,0.04,F,R,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55800.79,12.51,0.06,F,U,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55800.79,12.66,0.04,F,V,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55800.8,12.83,0.02,F,B,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55800.8,12.42,0.03,F,I,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55800.8,12.57,0.01,F,R,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55800.8,12.68,0.01,F,V,,,"2013CoSka..43...94T,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55800.8075,14.562,0.058,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.8082,12.93,0.03,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.8086,12.861,0.029,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.8097,16.141,0.094,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.8107,12.624,0.031,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.8124,17.644,0.161,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.8359,12.768,0.011,F,B,,ANS 61,2013NewA...20...30M
SN2011fe,55800.8359,12.438,0.016,F,Ic,,ANS 61,2013NewA...20...30M
SN2011fe,55800.8359,12.53,0.01,F,Rc,,ANS 61,2013NewA...20...30M
SN2011fe,55800.8359,12.704,0.007,F,V,,ANS 61,2013NewA...20...30M
SN2011fe,55800.9344,14.582,0.061,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.935,12.778,0.03,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.9362,16.134,0.097,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.9372,12.586,0.031,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55800.9385,17.582,0.171,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55801.0114,17.442,0.181,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55801.0131,14.477,0.051,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55801.0265,16.254,0.108,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55801.08,12.66,0.02,F,B,,,"2012JAVSO..40..872R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55801.08,12.36,0.03,F,I,,,"2012JAVSO..40..872R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55801.08,12.42,0.02,F,V,,,"2012JAVSO..40..872R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2011fe,55801.1381,14.401,0.051,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55801.1391,12.619,0.03,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2011fe,55801.14,12.372528,,F,g,PTF48,,2015MNRAS.446.3895F
SN2011fe,55801.141,16.119,0.088,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
