event,time,magnitude,e_magnitude,upperlimit,band,instrument,telescope,source
SN2006jc,54033.0673,14.729,0.094,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54033.4,15.47,0.01,F,R,,,2011ApJ...741...97D
SN2006jc,54033.4,15.35,0.01,F,V,,,2011ApJ...741...97D
SN2006jc,54034.4,15.57,0.01,F,R,,,2011ApJ...741...97D
SN2006jc,54034.4,15.49,0.02,F,V,,,2011ApJ...741...97D
SN2006jc,54035.4,15.73,0.05,F,R,,,2011ApJ...741...97D
SN2006jc,54035.4,15.52,0.04,F,V,,,2011ApJ...741...97D
SN2006jc,54035.461,15.090,0.021,F,H,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54035.461,15.235,0.018,F,J,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54035.461,14.856,0.039,F,Ks,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54036.0577,14.577,0.063,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54036.0586,14.299,0.048,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54036.0592,15.332,0.053,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54036.0606,15.286,0.083,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54036.4,15.76,0.01,F,R,,,2011ApJ...741...97D
SN2006jc,54036.4,15.63,0.01,F,V,,,2011ApJ...741...97D
SN2006jc,54036.512,15.870,0.020,F,i',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54036.513,15.920,0.020,F,r',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54036.514,15.640,0.020,F,V,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54036.516,15.350,0.030,F,B,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54038.492,16.110,0.020,F,i',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54038.493,16.100,0.020,F,r',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54038.495,15.780,0.020,F,V,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54038.496,15.530,0.030,F,B,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54038.4992,14.760,0.020,F,U,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54039.4,16.03,0.02,F,R,,,2011ApJ...741...97D
SN2006jc,54039.4,15.9,0.01,F,V,,,2011ApJ...741...97D
SN2006jc,54039.498,16.170,0.030,F,i',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54039.500,15.860,0.020,F,V,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54039.502,15.610,0.030,F,B,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54040.2413,15.103,0.066,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54040.2418,14.694,0.048,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54040.2421,15.691,0.054,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54040.2429,15.668,0.079,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54040.2436,16.046,0.071,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54040.2442,15.489,0.073,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54040.4,16.1,0.01,F,R,,,2011ApJ...741...97D
SN2006jc,54040.4,15.93,0.01,F,V,,,2011ApJ...741...97D
SN2006jc,54040.429,15.650,0.039,F,H,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54040.429,15.652,0.024,F,J,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54040.429,15.126,0.043,F,Ks,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54040.513,16.280,0.030,F,i',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54040.514,16.270,0.020,F,r',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54040.515,15.960,0.020,F,V,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54040.517,15.730,0.030,F,B,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54040.5200,14.960,0.020,F,U,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54041.437,15.682,0.045,F,H,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54041.437,15.656,0.031,F,J,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54041.437,14.993,0.035,F,Ks,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54041.442,16.370,0.030,F,i',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54041.443,16.340,0.020,F,r',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54041.444,16.040,0.020,F,V,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54041.446,15.790,0.030,F,B,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54041.4491,15.040,0.020,F,U,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54041.5,16.18,0.01,F,R,,,2011ApJ...741...97D
SN2006jc,54041.5,16.04,0.02,F,V,,,2011ApJ...741...97D
SN2006jc,54041.508,16.420,0.040,F,i',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54041.511,16.040,0.030,F,V,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54041.512,15.790,0.030,F,B,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54041.5154,15.040,0.030,F,U,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54042.4,16.23,0.01,F,R,,,2011ApJ...741...97D
SN2006jc,54042.4,16.1,0.02,F,V,,,2011ApJ...741...97D
SN2006jc,54042.419,15.621,0.036,F,H,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54042.419,15.722,0.022,F,J,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54042.419,15.128,0.037,F,Ks,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54043.0536,15.405,0.074,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54043.1876,15.952,0.092,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54043.4,16.3,0.01,F,R,,,2011ApJ...741...97D
SN2006jc,54043.4,16.17,0.02,F,V,,,2011ApJ...741...97D
SN2006jc,54043.442,15.837,0.058,F,H,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54043.442,15.783,0.020,F,J,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54043.442,15.190,0.043,F,Ks,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54043.476,16.510,0.030,F,i',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54043.477,16.490,0.020,F,r',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54043.478,16.180,0.020,F,V,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54043.480,15.910,0.030,F,B,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54043.4829,15.200,0.020,F,U,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54044.3262,15.338,0.071,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54044.3270,15.029,0.055,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54044.3277,16.087,0.065,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54044.3292,15.923,0.083,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54044.3306,16.316,0.086,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54044.3317,15.741,0.081,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54044.4,16.39,0.01,F,R,,,2011ApJ...741...97D
SN2006jc,54044.4,16.21,0.01,F,V,,,2011ApJ...741...97D
SN2006jc,54044.420,15.692,0.046,F,H,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54044.420,15.789,0.024,F,J,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54044.420,15.253,0.047,F,Ks,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54044.431,16.550,0.020,F,i',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54044.432,16.530,0.020,F,r',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54044.434,16.250,0.020,F,V,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54044.458,16.570,0.020,F,i',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54044.460,16.530,0.020,F,r',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54044.461,16.220,0.020,F,V,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54044.463,16.020,0.030,F,B,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54045.4,16.37,0.04,F,R,,,2011ApJ...741...97D
SN2006jc,54045.4,16.22,0.03,F,V,,,2011ApJ...741...97D
SN2006jc,54045.418,15.715,0.055,F,H,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54045.418,15.881,0.025,F,J,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54045.418,15.103,0.036,F,Ks,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54045.436,16.630,0.020,F,i',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54045.438,16.590,0.020,F,r',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54045.439,16.300,0.020,F,V,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54046.409,15.961,0.046,F,H,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54046.409,15.981,0.026,F,J,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54046.409,15.480,0.052,F,Ks,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54046.472,16.670,0.020,F,i',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54046.474,16.630,0.020,F,r',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54046.475,16.360,0.020,F,V,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54047.4,16.54,0.02,F,R,,,2011ApJ...741...97D
SN2006jc,54047.4,16.43,0.02,F,V,,,2011ApJ...741...97D
SN2006jc,54047.409,15.901,0.050,F,H,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54047.409,15.998,0.033,F,J,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54047.409,15.220,0.039,F,Ks,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54048.0882,15.596,0.076,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54048.0889,15.315,0.065,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54048.0893,16.394,0.073,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54048.0904,16.218,0.088,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54048.0915,16.569,0.106,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54048.0922,16.042,0.092,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54048.4,16.57,0.02,F,R,,,2011ApJ...741...97D
SN2006jc,54048.4,16.47,0.02,F,V,,,2011ApJ...741...97D
SN2006jc,54048.414,15.848,0.066,F,H,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54048.414,15.983,0.028,F,J,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54048.414,15.265,0.050,F,Ks,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54049.414,15.923,0.066,F,H,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54049.414,15.963,0.020,F,J,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54049.414,15.358,0.053,F,Ks,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54050.431,15.936,0.043,F,H,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54050.431,16.056,0.027,F,J,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54050.431,15.318,0.098,F,Ks,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54051.456,15.902,0.034,F,H,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54051.456,16.034,0.020,F,J,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54051.456,15.246,0.037,F,Ks,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54051.513,16.980,0.020,F,i',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54051.515,16.910,0.020,F,r',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54051.517,16.610,0.020,F,V,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54051.519,16.460,0.030,F,B,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54051.5226,15.690,0.020,F,U,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54052.4,16.79,0.02,F,R,,,2011ApJ...741...97D
SN2006jc,54052.4,16.64,0.02,F,V,,,2011ApJ...741...97D
SN2006jc,54052.8204,16.017,0.074,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54052.8209,15.672,0.068,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54052.8212,16.663,0.070,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54052.8220,16.554,0.086,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54052.8228,16.867,0.101,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54052.8233,16.488,0.090,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54053.437,15.698,0.031,F,H,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54053.437,16.111,0.031,F,J,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54053.437,15.313,0.039,F,Ks,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54053.462,17.040,0.030,F,i',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54053.464,17.020,0.020,F,r',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54053.465,16.740,0.020,F,V,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54053.467,16.580,0.030,F,B,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54053.4712,15.790,0.020,F,U,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54054.3,16.85,0.03,F,R,,,2011ApJ...741...97D
SN2006jc,54054.3,16.81,0.03,F,V,,,2011ApJ...741...97D
SN2006jc,54054.455,16.118,0.022,F,J,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54054.455,15.115,0.041,F,Ks,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54055.3,16.9,0.02,F,R,,,2011ApJ...741...97D
SN2006jc,54055.3,16.82,0.02,F,V,,,2011ApJ...741...97D
SN2006jc,54055.408,17.180,0.020,F,i',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54055.409,17.110,0.020,F,r',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54055.410,16.830,0.020,F,V,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54055.412,16.670,0.030,F,B,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54055.4143,15.810,0.020,F,U,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54055.4172,15.860,0.020,F,U,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54055.450,15.700,0.046,F,H,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54055.450,16.112,0.027,F,J,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54055.450,15.115,0.034,F,Ks,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54056.3,16.97,0.02,F,R,,,2011ApJ...741...97D
SN2006jc,54056.3,16.86,0.01,F,V,,,2011ApJ...741...97D
SN2006jc,54056.412,15.753,0.047,F,H,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54056.412,16.094,0.030,F,J,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54056.412,14.973,0.046,F,Ks,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54056.479,17.200,0.030,F,i',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54056.481,17.160,0.020,F,r',,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54056.483,16.880,0.020,F,V,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54056.485,16.750,0.030,F,B,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54056.4888,15.930,0.020,F,U,,CfA3_KEP,2014ApJS..213...19B
SN2006jc,54056.6405,15.834,0.069,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54056.6408,16.807,0.072,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54056.6416,16.730,0.088,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54056.6425,17.019,0.107,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54056.6430,16.482,0.088,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54056.6747,16.130,0.076,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54057.3,17.01,0.04,F,R,,,2011ApJ...741...97D
SN2006jc,54057.3,16.88,0.02,F,V,,,2011ApJ...741...97D
SN2006jc,54057.401,15.694,0.033,F,H,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54057.401,16.139,0.032,F,J,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54057.401,15.013,0.056,F,Ks,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54058.3,17.02,0.02,F,R,,,2011ApJ...741...97D
SN2006jc,54058.3,16.94,0.03,F,V,,,2011ApJ...741...97D
SN2006jc,54058.380,15.683,0.047,F,H,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54058.380,16.117,0.026,F,J,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54058.380,15.120,0.047,F,Ks,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54058.5944,16.103,0.075,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54059.3,17.08,0.02,F,R,,,2011ApJ...741...97D
SN2006jc,54059.3,16.95,0.01,F,V,,,2011ApJ...741...97D
SN2006jc,54059.371,15.658,0.032,F,H,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54059.371,16.168,0.026,F,J,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54059.371,15.002,0.032,F,Ks,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54060.380,15.658,0.052,F,H,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54060.380,16.137,0.020,F,J,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54060.380,14.983,0.046,F,Ks,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54060.5262,16.329,0.086,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54060.5264,16.019,0.079,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54060.5266,17.010,0.086,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54060.5271,16.902,0.097,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54060.5275,17.176,0.145,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54060.5277,16.699,0.140,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54061.3,17.18,0.03,F,R,,,2011ApJ...741...97D
SN2006jc,54061.3,17.08,0.03,F,V,,,2011ApJ...741...97D
SN2006jc,54061.378,15.711,0.045,F,H,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54061.378,16.143,0.026,F,J,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54061.378,14.920,0.030,F,Ks,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54063.3,17.28,0.06,F,R,,,2011ApJ...741...97D
SN2006jc,54063.3,17.13,0.04,F,V,,,2011ApJ...741...97D
SN2006jc,54063.469,15.569,0.058,F,H,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54063.469,16.128,0.031,F,J,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54063.469,14.907,0.030,F,Ks,,PAIRITEL,2014ApJS..213...19B
SN2006jc,54063.5680,16.466,0.078,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2006jc,54063.5687,16.178,0.072,F,U,UVOT,Swift,2014Ap&SS.354...89B
