event,time,magnitude,e_magnitude,upperlimit,band,instrument,telescope,source
SN2005ke,53693.24855,14.530,0.008,F,H,,,2010AJ....139..519C
SN2005ke,53693.24855,14.612,0.014,F,J,,,2010AJ....139..519C
SN2005ke,53693.24855,14.683,0.022,F,Y,,,2010AJ....139..519C
SN2005ke,53693.2564,15.369,0.077,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53693.804,14.737,0.014,F,V,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53693.814,15.237,0.018,F,B,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53694.25046,15.209,0.008,F,B,,,2010AJ....139..519C
SN2005ke,53694.25046,14.735,0.006,F,V,,,2010AJ....139..519C
SN2005ke,53694.25046,14.923,0.006,F,g,,,2010AJ....139..519C
SN2005ke,53694.25046,14.801,0.007,F,i,,,2010AJ....139..519C
SN2005ke,53694.25046,14.659,0.006,F,r,,,2010AJ....139..519C
SN2005ke,53694.25046,16.278,0.012,F,u,,,2010AJ....139..519C
SN2005ke,53694.804,14.584,0.02,F,V,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53694.814,15.153,0.019,F,B,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53695.0552,15.139,0.054,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53695.1728,18.566,0.097,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53695.1739,14.540,0.052,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53695.1746,19.488,0.333,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53695.1756,17.189,0.117,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53695.1762,15.555,0.073,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53695.21153,15.095,0.008,F,B,,,2010AJ....139..519C
SN2005ke,53695.21153,14.591,0.009,F,V,,,2010AJ....139..519C
SN2005ke,53695.21153,14.787,0.006,F,g,,,2010AJ....139..519C
SN2005ke,53695.21153,14.673,0.007,F,i,,,2010AJ....139..519C
SN2005ke,53695.21153,14.510,0.006,F,r,,,2010AJ....139..519C
SN2005ke,53695.21153,16.235,0.013,F,u,,,2010AJ....139..519C
SN2005ke,53695.26,14.29,0.02,F,H,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53695.26,14.29,0.01,F,J,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53695.26,14.32,0.1,F,Ks,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53695.82,14.46,0.017,F,V,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53695.822,15.273,0.03,F,U,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53695.826,15.377,0.035,F,U,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53696.1806,18.599,0.109,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53696.1821,14.436,0.050,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53696.1840,18.969,0.133,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53696.1858,17.104,0.078,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53696.1869,15.531,0.059,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53696.1877,14.987,0.046,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53696.26039,14.120,0.008,F,H,,,2010AJ....139..519C
SN2005ke,53696.26039,14.188,0.010,F,J,,,2010AJ....139..519C
SN2005ke,53696.26039,14.261,0.013,F,Y,,,2010AJ....139..519C
SN2005ke,53696.28,14.05,0.02,F,H,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53696.28,14.11,0.03,F,J,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53696.28,14.07,0.07,F,Ks,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53696.7479,18.407,0.090,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53696.7519,14.393,0.047,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53696.7539,19.023,0.095,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53696.7574,17.082,0.069,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53696.7596,15.532,0.053,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53696.7607,14.967,0.045,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53697.19140,14.044,0.013,F,H,,,2010AJ....139..519C
SN2005ke,53697.19140,14.108,0.007,F,J,,,2010AJ....139..519C
SN2005ke,53697.19140,14.157,0.013,F,Y,,,2010AJ....139..519C
SN2005ke,53697.3491,18.385,0.115,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53697.3513,14.297,0.050,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53697.3535,19.161,0.181,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53697.3558,17.034,0.085,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53697.3572,15.498,0.062,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53697.3581,14.923,0.046,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53698.21365,14.893,0.006,F,B,,,2010AJ....139..519C
SN2005ke,53698.21365,14.282,0.005,F,V,,,2010AJ....139..519C
SN2005ke,53698.21365,14.532,0.004,F,g,,,2010AJ....139..519C
SN2005ke,53698.21365,14.389,0.006,F,i,,,2010AJ....139..519C
SN2005ke,53698.21365,14.172,0.004,F,r,,,2010AJ....139..519C
SN2005ke,53698.21365,16.178,0.011,F,u,,,2010AJ....139..519C
SN2005ke,53698.4874,18.422,0.111,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53698.4904,14.255,0.049,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53698.4928,18.810,0.143,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53698.4958,16.979,0.081,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53698.4976,15.553,0.062,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53698.4985,14.888,0.046,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53699.21282,14.919,0.011,F,B,,,2010AJ....139..519C
SN2005ke,53699.21282,14.226,0.006,F,V,,,2010AJ....139..519C
SN2005ke,53699.21282,14.505,0.006,F,g,,,2010AJ....139..519C
SN2005ke,53699.21282,14.336,0.008,F,i,,,2010AJ....139..519C
SN2005ke,53699.21282,14.128,0.009,F,r,,,2010AJ....139..519C
SN2005ke,53699.21282,16.221,0.014,F,u,,,2010AJ....139..519C
SN2005ke,53699.25,13.97,0.02,F,H,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53699.25,13.99,0.03,F,J,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53699.25,13.92,0.03,F,Ks,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53700.24,14.02,0.04,F,H,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53700.24,14.04,0.01,F,J,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53700.24,14.05,0.07,F,Ks,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53700.24403,13.948,0.006,F,H,,,2010AJ....139..519C
SN2005ke,53700.24403,14.003,0.009,F,J,,,2010AJ....139..519C
SN2005ke,53700.24403,14.030,0.011,F,Y,,,2010AJ....139..519C
SN2005ke,53700.7625,18.338,0.110,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53700.7653,14.142,0.048,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53700.7676,18.803,0.149,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53700.7705,17.177,0.086,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53700.7722,15.703,0.066,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53700.7732,14.981,0.047,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53701.23021,13.956,0.009,F,H,,,2010AJ....139..519C
SN2005ke,53701.23021,14.027,0.011,F,J,,,2010AJ....139..519C
SN2005ke,53701.23021,14.069,0.021,F,Y,,,2010AJ....139..519C
SN2005ke,53701.24,14.08,0.03,F,H,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53701.24,14.03,0.02,F,J,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53701.24,14.09,0.02,F,Ks,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53702.20325,15.116,0.011,F,B,,,2010AJ....139..519C
SN2005ke,53702.20325,14.221,0.008,F,V,,,2010AJ....139..519C
SN2005ke,53702.20325,14.624,0.007,F,g,,,2010AJ....139..519C
SN2005ke,53702.20325,14.320,0.009,F,i,,,2010AJ....139..519C
SN2005ke,53702.20325,14.072,0.011,F,r,,,2010AJ....139..519C
SN2005ke,53702.20325,16.559,0.014,F,u,,,2010AJ....139..519C
SN2005ke,53703.26,14.0,0.01,F,H,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53703.26,14.19,0.01,F,J,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53703.26,14.13,0.06,F,Ks,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53703.26363,15.289,0.013,F,B,,,2010AJ....139..519C
SN2005ke,53703.26363,14.272,0.007,F,V,,,2010AJ....139..519C
SN2005ke,53703.26363,14.742,0.006,F,g,,,2010AJ....139..519C
SN2005ke,53703.26363,14.326,0.006,F,i,,,2010AJ....139..519C
SN2005ke,53703.26363,14.071,0.005,F,r,,,2010AJ....139..519C
SN2005ke,53703.26363,16.712,0.015,F,u,,,2010AJ....139..519C
SN2005ke,53703.2659,18.722,0.128,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53703.2711,14.242,0.049,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53703.2752,19.114,0.173,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53703.2803,17.401,0.093,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53703.2834,16.082,0.070,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53703.2853,15.291,0.050,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53703.716,14.32,0.018,F,V,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53703.722,15.454,0.02,F,B,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53704.22178,13.974,0.020,F,H,,,2010AJ....139..519C
SN2005ke,53704.22178,14.232,0.013,F,J,,,2010AJ....139..519C
SN2005ke,53704.22178,14.078,0.027,F,Y,,,2010AJ....139..519C
SN2005ke,53704.24,13.99,0.03,F,H,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53704.24,14.18,0.02,F,J,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53704.24,14.09,0.01,F,Ks,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53704.9187,18.731,0.125,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53704.9217,14.322,0.050,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53704.9239,19.315,0.182,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53704.9269,17.694,0.099,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53704.9287,16.353,0.072,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53704.9297,15.542,0.054,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53705.22571,14.031,0.010,F,H,,,2010AJ....139..519C
SN2005ke,53705.22571,14.244,0.016,F,J,,,2010AJ....139..519C
SN2005ke,53705.22571,14.122,0.017,F,Y,,,2010AJ....139..519C
SN2005ke,53705.23,13.92,0.01,F,H,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53705.23,14.22,0.02,F,J,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53705.23,14.02,0.01,F,Ks,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53705.786,14.478,0.016,F,V,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53705.792,15.793,0.021,F,B,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53705.795,16.401,0.032,F,U,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53705.799,16.415,0.032,F,U,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53706.21204,15.750,0.014,F,B,,,2010AJ....139..519C
SN2005ke,53706.21204,14.532,0.008,F,V,,,2010AJ....139..519C
SN2005ke,53706.21204,15.165,0.006,F,g,,,2010AJ....139..519C
SN2005ke,53706.21204,14.413,0.010,F,i,,,2010AJ....139..519C
SN2005ke,53706.21204,14.236,0.004,F,r,,,2010AJ....139..519C
SN2005ke,53706.21204,17.249,0.018,F,u,,,2010AJ....139..519C
SN2005ke,53706.28,13.94,0.03,F,H,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53706.28,14.35,0.03,F,J,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53706.28,14.12,0.06,F,Ks,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53706.3478,19.275,0.159,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53706.3533,14.411,0.051,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53706.3577,19.743,0.232,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53706.3632,17.941,0.110,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53706.3665,16.587,0.075,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53706.3685,15.823,0.059,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53706.76,14.584,0.017,F,V,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53706.765,15.952,0.022,F,B,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53706.768,16.584,0.033,F,U,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53706.772,16.577,0.033,F,U,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53707.28,13.96,0.05,F,H,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53707.28,14.43,0.01,F,J,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53707.31600,15.917,0.008,F,B,,,2010AJ....139..519C
SN2005ke,53707.31600,14.673,0.009,F,V,,,2010AJ....139..519C
SN2005ke,53707.31600,15.348,0.007,F,g,,,2010AJ....139..519C
SN2005ke,53707.31600,14.459,0.005,F,i,,,2010AJ....139..519C
SN2005ke,53707.31600,14.310,0.004,F,r,,,2010AJ....139..519C
SN2005ke,53707.31600,17.453,0.022,F,u,,,2010AJ....139..519C
SN2005ke,53707.781,16.129,0.02,F,B,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53707.784,16.728,0.034,F,U,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53707.788,16.713,0.034,F,U,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53708.1903,19.511,0.148,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53708.1954,14.653,0.053,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53708.1999,19.670,0.171,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53708.2051,18.094,0.098,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53708.2083,16.835,0.073,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53708.2103,16.090,0.060,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53708.28,13.97,0.03,F,H,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53708.28,14.47,0.02,F,J,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53708.28,14.05,0.01,F,Ks,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53709.21249,14.069,0.013,F,H,,,2010AJ....139..519C
SN2005ke,53709.21249,14.587,0.026,F,J,,,2010AJ....139..519C
SN2005ke,53709.21249,14.119,0.010,F,Y,,,2010AJ....139..519C
SN2005ke,53710.22637,14.136,0.013,F,H,,,2010AJ....139..519C
SN2005ke,53710.22637,14.642,0.013,F,J,,,2010AJ....139..519C
SN2005ke,53710.22637,14.116,0.014,F,Y,,,2010AJ....139..519C
SN2005ke,53710.748,15.012,0.017,F,V,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53710.752,16.513,0.023,F,B,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53710.755,17.141,0.042,F,U,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53711.26,14.07,0.04,F,H,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53711.26,14.6,0.18,F,J,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53711.26,14.14,0.03,F,Ks,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53712.20721,16.568,0.011,F,B,,,2010AJ....139..519C
SN2005ke,53712.20721,15.174,0.008,F,V,,,2010AJ....139..519C
SN2005ke,53712.20721,15.971,0.006,F,g,,,2010AJ....139..519C
SN2005ke,53712.20721,14.698,0.006,F,i,,,2010AJ....139..519C
SN2005ke,53712.20721,14.719,0.005,F,r,,,2010AJ....139..519C
SN2005ke,53712.20721,18.061,0.025,F,u,,,2010AJ....139..519C
SN2005ke,53712.24,14.19,0.17,F,H,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53712.24,14.76,0.03,F,J,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53712.24,14.19,0.01,F,Ks,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53712.4066,19.816,0.135,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53712.4122,15.089,0.055,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53712.4166,19.799,0.121,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53712.4221,18.514,0.091,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53712.4254,17.372,0.073,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53712.4275,16.626,0.061,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53712.756,15.437,0.036,F,V,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53713.17412,16.631,0.013,F,B,,,2010AJ....139..519C
SN2005ke,53713.17412,15.268,0.007,F,V,,,2010AJ....139..519C
SN2005ke,53713.17412,16.064,0.006,F,g,,,2010AJ....139..519C
SN2005ke,53713.17412,14.773,0.007,F,i,,,2010AJ....139..519C
SN2005ke,53713.17412,14.809,0.006,F,r,,,2010AJ....139..519C
SN2005ke,53713.17412,18.121,0.027,F,u,,,2010AJ....139..519C
SN2005ke,53713.2,14.29,0.17,F,H,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53713.2,14.84,0.09,F,J,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53713.2,14.25,0.07,F,Ks,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53713.6467,19.900,0.230,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53713.6515,15.145,0.062,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53713.6553,19.594,0.227,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53713.6601,18.606,0.154,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53713.6630,17.403,0.097,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53713.6647,16.791,0.075,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53713.762,15.28,0.023,F,V,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53713.77,16.785,0.021,F,B,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53713.777,17.313,0.056,F,U,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005ke,53714.14316,14.355,0.011,F,H,,,2010AJ....139..519C
SN2005ke,53714.14316,14.896,0.012,F,J,,,2010AJ....139..519C
SN2005ke,53714.14316,14.201,0.014,F,Y,,,2010AJ....139..519C
SN2005ke,53714.21,14.39,0.0,F,H,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53714.21,14.84,0.01,F,J,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53714.21,14.4,0.17,F,Ks,,PAIRITEL,2015ApJS..220....9F
SN2005ke,53714.3310,18.601,0.111,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53714.3331,17.444,0.081,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53714.3344,16.766,0.065,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53714.4882,19.932,0.143,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53714.4919,15.320,0.057,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53714.4930,19.974,0.141,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2005ke,53715.14707,14.398,0.013,F,H,,,2010AJ....139..519C
SN2005ke,53715.14707,14.932,0.019,F,J,,,2010AJ....139..519C
SN2005ke,53715.14707,14.223,0.011,F,Y,,,2010AJ....139..519C
