event,time,magnitude,e_magnitude,upperlimit,band,instrument,telescope,source
SN2005hk,53622.344517,26.301,0.455,T,r',,SDSS,2008AJ....136.2306H
SN2005hk,53622.344517,26.306,0.577,T,r',,SDSS,2014arXiv1401.3317S
SN2005hk,53622.345346,25.179,0.783,T,i',,SDSS,2008AJ....136.2306H
SN2005hk,53622.345346,25.182,0.947,T,i',,SDSS,2014arXiv1401.3317S
SN2005hk,53622.346176,25.889,0.838,T,u',,SDSS,2008AJ....136.2306H
SN2005hk,53622.346176,25.967,1.090,T,u',,SDSS,2014arXiv1401.3317S
SN2005hk,53622.347005,22.494,0.863,T,z',,SDSS,2008AJ....136.2306H
SN2005hk,53622.347005,22.496,0.861,T,z',,SDSS,2014arXiv1401.3317S
SN2005hk,53622.347834,24.687,0.874,T,g',,SDSS,2014arXiv1401.3317S
SN2005hk,53622.347834,24.689,0.780,T,g',,SDSS,2008AJ....136.2306H
SN2005hk,53627.301597,23.584,0.871,T,r',,SDSS,2014arXiv1401.3317S
SN2005hk,53627.301597,23.589,0.724,T,r',,SDSS,2008AJ....136.2306H
SN2005hk,53627.302427,25.375,0.642,T,i',,SDSS,2008AJ....136.2306H
SN2005hk,53627.302427,25.378,0.832,T,i',,SDSS,2014arXiv1401.3317S
SN2005hk,53627.303256,24.188,1.857,T,u',,SDSS,2008AJ....136.2306H
SN2005hk,53627.303256,24.196,1.577,T,u',,SDSS,2014arXiv1401.3317S
SN2005hk,53627.304085,22.150,0.668,T,z',,SDSS,2014arXiv1401.3317S
SN2005hk,53627.304085,22.150,0.599,T,z',,SDSS,2008AJ....136.2306H
SN2005hk,53627.304915,25.045,1.643,T,g',,SDSS,2008AJ....136.2306H
SN2005hk,53627.304915,25.048,1.357,T,g',,SDSS,2014arXiv1401.3317S
SN2005hk,53634.294251,24.359,1.253,T,r',,SDSS,2014arXiv1401.3317S
SN2005hk,53634.294251,24.361,1.347,T,r',,SDSS,2008AJ....136.2306H
SN2005hk,53634.295080,25.790,0.620,T,i',,SDSS,2008AJ....136.2306H
SN2005hk,53634.295080,25.794,0.778,T,i',,SDSS,2014arXiv1401.3317S
SN2005hk,53634.295910,26.686,1.049,T,u',,SDSS,2008AJ....136.2306H
SN2005hk,53634.295910,26.772,1.487,T,u',,SDSS,2014arXiv1401.3317S
SN2005hk,53634.296739,23.614,0.688,T,z',,SDSS,2008AJ....136.2306H
SN2005hk,53634.296739,23.627,0.746,T,z',,SDSS,2014arXiv1401.3317S
SN2005hk,53634.297568,24.060,1.797,T,g',,SDSS,2014arXiv1401.3317S
SN2005hk,53634.297568,24.068,1.937,T,g',,SDSS,2008AJ....136.2306H
SN2005hk,53638.335666,23.878,0.786,T,r',,SDSS,2014arXiv1401.3317S
SN2005hk,53638.335666,23.882,0.621,T,r',,SDSS,2008AJ....136.2306H
SN2005hk,53638.336495,23.857,0.821,T,i',,SDSS,2014arXiv1401.3317S
SN2005hk,53638.336495,23.859,0.575,T,i',,SDSS,2008AJ....136.2306H
SN2005hk,53638.337325,25.992,0.729,T,u',,SDSS,2008AJ....136.2306H
SN2005hk,53638.337325,26.072,0.979,T,u',,SDSS,2014arXiv1401.3317S
SN2005hk,53638.338154,22.846,0.649,T,z',,SDSS,2008AJ....136.2306H
SN2005hk,53638.338154,22.852,0.702,T,z',,SDSS,2014arXiv1401.3317S
SN2005hk,53638.338983,24.643,0.881,T,g',,SDSS,2014arXiv1401.3317S
SN2005hk,53638.338983,24.646,0.790,T,g',,SDSS,2008AJ....136.2306H
SN2005hk,53640.299651,25.875,0.741,T,r',,SDSS,2008AJ....136.2306H
SN2005hk,53640.299651,25.879,0.887,T,r',,SDSS,2014arXiv1401.3317S
SN2005hk,53640.300480,24.952,0.716,T,i',,SDSS,2008AJ....136.2306H
SN2005hk,53640.300480,24.954,0.902,T,i',,SDSS,2014arXiv1401.3317S
SN2005hk,53640.301309,26.123,0.782,T,u',,SDSS,2008AJ....136.2306H
SN2005hk,53640.301309,26.205,1.028,T,u',,SDSS,2014arXiv1401.3317S
SN2005hk,53655.271455,24.541,1.243,T,r',,SDSS,2014arXiv1401.3317S
SN2005hk,53655.271455,24.542,1.370,T,r',,SDSS,2008AJ....136.2306H
SN2005hk,53655.272284,23.027,0.878,T,i',,SDSS,2014arXiv1401.3317S
SN2005hk,53655.272284,23.030,0.708,T,i',,SDSS,2008AJ....136.2306H
SN2005hk,53655.273113,23.456,1.884,T,u',,SDSS,2014arXiv1401.3317S
SN2005hk,53655.273113,23.471,1.911,T,u',,SDSS,2008AJ....136.2306H
SN2005hk,53655.273942,23.477,1.192,T,z',,SDSS,2008AJ....136.2306H
SN2005hk,53655.273942,23.489,1.139,T,z',,SDSS,2014arXiv1401.3317S
SN2005hk,53655.274772,24.832,1.594,T,g',,SDSS,2014arXiv1401.3317S
SN2005hk,53655.274772,24.832,2.104,T,g',,SDSS,2008AJ....136.2306H
SN2005hk,53664.296365,24.114,1.068,T,r',,SDSS,2014arXiv1401.3317S
SN2005hk,53664.296365,24.117,1.001,T,r',,SDSS,2008AJ....136.2306H
SN2005hk,53664.297194,23.597,0.936,T,i',,SDSS,2014arXiv1401.3317S
SN2005hk,53664.297194,23.599,0.767,T,i',,SDSS,2008AJ....136.2306H
SN2005hk,53664.298024,25.369,2.058,T,u',,SDSS,2008AJ....136.2306H
SN2005hk,53664.298024,25.434,1.753,T,u',,SDSS,2014arXiv1401.3317S
SN2005hk,53664.298853,22.120,0.753,T,z',,SDSS,2014arXiv1401.3317S
SN2005hk,53664.298853,22.121,0.699,T,z',,SDSS,2008AJ....136.2306H
SN2005hk,53664.299682,24.917,1.725,T,g',,SDSS,2008AJ....136.2306H
SN2005hk,53664.299682,24.918,1.407,T,g',,SDSS,2014arXiv1401.3317S
SN2005hk,53669.255239,23.473,0.508,T,r',,SDSS,2014arXiv1401.3317S
SN2005hk,53669.255239,23.478,0.345,T,r',,SDSS,2008AJ....136.2306H
SN2005hk,53669.256068,24.859,0.607,T,i',,SDSS,2008AJ....136.2306H
SN2005hk,53669.256068,24.861,0.839,T,i',,SDSS,2014arXiv1401.3317S
SN2005hk,53669.256897,24.122,0.936,T,u',,SDSS,2008AJ....136.2306H
SN2005hk,53669.256897,24.127,1.133,T,u',,SDSS,2014arXiv1401.3317S
SN2005hk,53669.257726,23.656,0.598,T,z',,SDSS,2008AJ....136.2306H
SN2005hk,53669.257726,23.669,0.667,T,z',,SDSS,2014arXiv1401.3317S
SN2005hk,53669.258555,25.161,0.559,T,g',,SDSS,2008AJ....136.2306H
SN2005hk,53669.258555,25.165,0.737,T,g',,SDSS,2014arXiv1401.3317S
SN2005hk,53671.339834,18.954,0.019,F,r',,SDSS,2014arXiv1401.3317S
SN2005hk,53671.339834,18.960,0.018,F,r',,SDSS,2008AJ....136.2306H
SN2005hk,53671.340663,19.284,0.027,F,i',,SDSS,2014arXiv1401.3317S
SN2005hk,53671.340663,19.288,0.023,F,i',,SDSS,2008AJ....136.2306H
SN2005hk,53671.341493,18.586,0.036,F,u',,SDSS,2014arXiv1401.3317S
SN2005hk,53671.341493,18.612,0.035,F,u',,SDSS,2008AJ....136.2306H
SN2005hk,53671.342322,19.604,0.104,F,z',,SDSS,2014arXiv1401.3317S
SN2005hk,53671.342322,19.609,0.096,F,z',,SDSS,2008AJ....136.2306H
SN2005hk,53671.343151,18.733,0.012,F,g',,SDSS,2014arXiv1401.3317S
SN2005hk,53671.343151,18.745,0.012,F,g',,SDSS,2008AJ....136.2306H
SN2005hk,53674.239444,17.097,0.006,F,r',,SDSS,2014arXiv1401.3317S
SN2005hk,53674.239444,17.103,0.006,F,r',,SDSS,2008AJ....136.2306H
SN2005hk,53674.240273,17.348,0.009,F,i',,SDSS,2014arXiv1401.3317S
SN2005hk,53674.240273,17.352,0.009,F,i',,SDSS,2008AJ....136.2306H
SN2005hk,53674.241103,17.018,0.031,F,u',,SDSS,2014arXiv1401.3317S
SN2005hk,53674.241103,17.044,0.023,F,u',,SDSS,2008AJ....136.2306H
SN2005hk,53674.241932,17.570,0.018,F,z',,SDSS,2014arXiv1401.3317S
SN2005hk,53674.241932,17.576,0.017,F,z',,SDSS,2008AJ....136.2306H
SN2005hk,53674.242761,16.977,0.012,F,g',,SDSS,2014arXiv1401.3317S
SN2005hk,53674.242761,16.989,0.012,F,g',,SDSS,2008AJ....136.2306H
SN2005hk,53674.703,16.875,0.009,F,V,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005hk,53674.7087,16.793,0.009,F,B,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005hk,53674.7118,16.037,0.021,F,U,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005hk,53674.7154,16.058,0.018,F,U,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005hk,53675.6689,16.645,0.015,F,V,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005hk,53675.6745,16.612,0.029,F,B,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005hk,53675.7334,16.644,0.009,F,V,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005hk,53675.7411,16.563,0.01,F,B,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005hk,53676.328754,16.592,0.004,F,r',,SDSS,2014arXiv1401.3317S
SN2005hk,53676.328754,16.598,0.004,F,r',,SDSS,2008AJ....136.2306H
SN2005hk,53676.329583,16.807,0.005,F,i',,SDSS,2014arXiv1401.3317S
SN2005hk,53676.329583,16.811,0.005,F,i',,SDSS,2008AJ....136.2306H
SN2005hk,53676.330412,16.649,0.031,F,u',,SDSS,2014arXiv1401.3317S
SN2005hk,53676.330412,16.675,0.014,F,u',,SDSS,2008AJ....136.2306H
SN2005hk,53676.331241,17.010,0.011,F,z',,SDSS,2014arXiv1401.3317S
SN2005hk,53676.331241,17.016,0.010,F,z',,SDSS,2008AJ....136.2306H
SN2005hk,53676.332070,16.511,0.004,F,g',,SDSS,2014arXiv1401.3317S
SN2005hk,53676.332070,16.523,0.004,F,g',,SDSS,2008AJ....136.2306H
SN2005hk,53676.757,16.47,0.011,F,V,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005hk,53677.09,16.82,0.18,F,H,,PAIRITEL,2015ApJS..220....9F
SN2005hk,53677.09,16.65,0.01,F,J,,PAIRITEL,2015ApJS..220....9F
SN2005hk,53677.09,17.15,0.25,F,Ks,,PAIRITEL,2015ApJS..220....9F
SN2005hk,53677.7585,16.315,0.011,F,V,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN2005hk,53677.7587,16.385,0.080,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2005hk,53677.7616,18.541,0.167,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2005hk,53677.7652,16.919,0.088,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2005hk,53677.7674,15.465,0.063,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2005hk,53677.7682,16.234,0.006,F,B,,,"2009ApJ...700..331H,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
