#CfA3-era Type II SN Standard System Light Curves
#Name	  Band	MJD	     N  StdMag  dMag
SN2005kd  r'	53692.42958  1  15.140  0.026
SN2005kd  r'	53693.42281  1  14.998  0.013
SN2005kd  r'	53694.40957  1  14.933  0.011
SN2005kd  r'	53695.41937  1  14.881  0.013
SN2005kd  r'	53696.41205  1  14.878  0.022
SN2005kd  r'	53697.33862  1  14.856  0.026
SN2005kd  r'	53714.18770  1  14.769  0.013
SN2005kd  r'	53730.36029  1  15.013  0.042
SN2005kd  r'	53764.28418  1  15.110  0.012
SN2005kd  r'	53766.32646  1  15.103  0.012
SN2005kd  r'	53781.24367  1  15.131  0.011
SN2005kd  r'	53786.20571  1  15.145  0.012
SN2005kd  r'	53787.11271  1  15.142  0.013
SN2005kd  r'	53800.13395  1  15.173  0.012
SN2005kd  r'	53805.16157  1  15.171  0.012
SN2005kd  r'	53807.15634  1  15.171  0.012
SN2005kd  r'	53827.13765  1  15.158  0.013
SN2005kd  r'	53834.11883  1  15.143  0.012
SN2005kd  r'	53997.44700  1  15.619  0.016
SN2005kd  r'	53998.48639  1  15.646  0.014
SN2005kd  r'	54007.43409  1  15.706  0.024
SN2005kd  r'	54007.43953  1  15.807  0.041
SN2005kd  r'	54008.47635  1  15.711  0.019
SN2005kd  r'	54009.42559  1  15.699  0.015
SN2005kd  r'	54011.41339  1  15.758  0.028
SN2005kd  r'	54012.41341  1  15.723  0.014
SN2005kd  r'	54015.37030  1  15.744  0.018
SN2005kd  r'	54015.39001  1  15.750  0.018
SN2005kd  r'	54015.41002  1  15.751  0.019
SN2005kd  r'	54016.37512  1  15.752  0.015
SN2005kd  r'	54041.32981  1  16.006  0.020
SN2005kd  r'	54045.26379  1  16.118  0.045
SN2005kd  r'	54046.31119  1  16.068  0.071
SN2005kd  r'	54046.34853  1  16.003  0.014
SN2005kd  r'	54046.36100  1  16.018  0.014
SN2005kd  r'	54051.38983  1  16.102  0.013
SN2005kd  r'	54071.34709  1  16.329  0.014
SN2005kd  r'	54089.39123  1  16.579  0.014
SN2005kd  r'	54100.17689  1  16.749  0.018
SN2005kd  r'	54101.19421  1  16.785  0.020
SN2005kd  r'	54102.20353  1  16.787  0.023
SN2005kd  r'	54102.29896  1  16.814  0.025
SN2005kd  r'	54117.22775  1  17.059  0.015
SN2005kd  r'	54139.16207  1  17.408  0.016
SN2005kd  r'	54140.21395  1  17.416  0.017
SN2005kd  r'	54149.12662  1  17.543  0.017
SN2005kd  r'	54153.11337  1  17.615  0.019
SN2005kd  r'	54161.12177  1  17.764  0.029
SN2005kd  r'	54162.11384  1  17.719  0.089
SN2005kd  r'	54163.13179  1  17.724  0.046
SN2005kd  r'	54166.10178  1  17.832  0.053
SN2005kd  r'	54169.12708  1  17.874  0.023
SN2005kd  r'	54178.12642  1  18.200  0.062
SN2005kd  r'	54189.12673  1  18.198  0.053
SN2005kd  r'	54194.11576  1  18.569  0.075
SN2005kd  r'	54210.12183  1  18.614  0.060
SN2005kd  i'	53689.33334  1  15.657  0.019
SN2005kd  i'	53689.37575  1  15.718  0.035
SN2005kd  i'	53690.39550  1  15.466  0.014
SN2005kd  i'	53690.41265  1  15.458  0.014
SN2005kd  i'	53691.41194  1  15.336  0.029
SN2005kd  i'	53692.41455  1  15.201  0.027
SN2005kd  i'	53692.43120  1  15.231  0.039
SN2005kd  i'	53693.42441  1  15.077  0.014
SN2005kd  i'	53694.41117  1  15.038  0.014
SN2005kd  i'	53695.42098  1  14.941  0.015
SN2005kd  i'	53696.41366  1  14.993  0.040
SN2005kd  i'	53707.36583  1  14.810  0.049
SN2005kd  i'	53713.16145  1  14.939  0.064
SN2005kd  i'	53714.18931  1  14.703  0.015
SN2005kd  i'	53730.36189  1  14.797  0.017
SN2005kd  i'	53764.28579  1  15.013  0.018
SN2005kd  i'	53766.32806  1  14.996  0.014
SN2005kd  i'	53781.24596  1  15.050  0.013
SN2005kd  i'	53786.20733  1  15.076  0.015
SN2005kd  i'	53787.11502  1  15.064  0.016
SN2005kd  i'	53800.13624  1  15.117  0.016
SN2005kd  i'	53805.16389  1  15.135  0.014
SN2005kd  i'	53807.15867  1  15.146  0.013
SN2005kd  i'	53827.13995  1  15.162  0.014
SN2005kd  i'	53834.12115  1  15.157  0.013
SN2005kd  i'	53997.44470  1  16.040  0.017
SN2005kd  i'	53998.48407  1  16.077  0.017
SN2005kd  i'	54007.42888  1  16.131  0.015
SN2005kd  i'	54007.43178  1  16.133  0.023
SN2005kd  i'	54007.43722  1  16.162  0.019
SN2005kd  i'	54008.47403  1  16.191  0.025
SN2005kd  i'	54009.42329  1  16.171  0.028
SN2005kd  i'	54011.41108  1  16.196  0.026
SN2005kd  i'	54012.41110  1  16.183  0.019
SN2005kd  i'	54015.34861  1  16.237  0.027
SN2005kd  i'	54015.36798  1  16.235  0.021
SN2005kd  i'	54015.38771  1  16.204  0.020
SN2005kd  i'	54015.40770  1  16.223  0.023
SN2005kd  i'	54016.37280  1  16.220  0.015
SN2005kd  i'	54041.32749  1  16.459  0.017
SN2005kd  i'	54044.30192  1  16.573  0.037
SN2005kd  i'	54046.30888  1  16.389  0.045
SN2005kd  i'	54046.33640  1  16.519  0.021
SN2005kd  i'	54046.35868  1  16.507  0.021
SN2005kd  i'	54051.38751  1  16.572  0.015
SN2005kd  i'	54071.34473  1  16.840  0.018
SN2005kd  i'	54089.38892  1  17.118  0.023
SN2005kd  i'	54100.17456  1  17.249  0.026
SN2005kd  i'	54101.19190  1  17.243  0.028
SN2005kd  i'	54102.20123  1  17.294  0.030
SN2005kd  i'	54102.29664  1  17.355  0.039
SN2005kd  i'	54117.22544  1  17.545  0.026
SN2005kd  i'	54139.15977  1  17.918  0.021
SN2005kd  i'	54140.21164  1  17.907  0.024
SN2005kd  i'	54149.12431  1  18.000  0.034
SN2005kd  i'	54153.11106  1  18.184  0.029
SN2005kd  i'	54161.11946  1  18.212  0.038
SN2005kd  i'	54163.12948  1  18.168  0.070
SN2005kd  i'	54166.09946  1  18.377  0.086
SN2005kd  i'	54169.12478  1  18.423  0.037
SN2005kd  i'	54178.12411  1  18.534  0.053
SN2005kd  i'	54189.12441  1  18.811  0.092
SN2005kd  i'	54194.11346  1  18.869  0.100
SN2006at  B	53827.47588  1  18.660  0.039
SN2006at  B	53849.28378  1  18.872  0.043
SN2006at  B	53858.22141  1  19.115  0.061
SN2006at  B	53859.22686  1  19.278  0.120
SN2006at  B	53860.21659  1  19.223  0.121
SN2006at  B	53866.31466  1  19.221  0.126
SN2006at  V	53808.40126  1  17.688  0.029
SN2006at  V	53808.48355  1  17.690  0.024
SN2006at  V	53813.46827  1  17.868  0.024
SN2006at  V	53827.46613  1  18.100  0.024
SN2006at  V	53834.32204  1  18.116  0.028
SN2006at  V	53837.26287  1  18.155  0.029
SN2006at  V	53840.42455  1  18.180  0.036
SN2006at  V	53849.27333  1  18.168  0.027
SN2006at  V	53858.21096  1  18.226  0.025
SN2006at  V	53859.21642  1  18.313  0.030
SN2006at  V	53860.20615  1  18.272  0.028
SN2006at  V	53862.25163  1  18.292  0.028
SN2006at  V	53864.17450  1  18.368  0.032
SN2006at  V	53865.37376  1  18.430  0.036
SN2006at  V	53866.31165  1  18.407  0.039
SN2006at  V	53891.23653  1  19.854  0.107
SN2006at  r'	53808.39796  1  17.612  0.021
SN2006at  r'	53808.48023  1  17.546  0.021
SN2006at  r'	53813.46498  1  17.649  0.025
SN2006at  r'	53827.46284  1  17.872  0.021
SN2006at  r'	53837.25817  1  17.831  0.023
SN2006at  r'	53840.41982  1  17.878  0.028
SN2006at  r'	53849.26860  1  17.943  0.021
SN2006at  r'	53858.20621  1  17.978  0.021
SN2006at  r'	53859.21170  1  17.975  0.022
SN2006at  r'	53860.20140  1  18.001  0.021
SN2006at  r'	53864.16976  1  18.104  0.028
SN2006at  r'	53865.37684  1  18.095  0.024
SN2006at  r'	53866.30692  1  18.079  0.023
SN2006at  r'	53891.23421  1  19.502  0.067
SN2006at  i'	53808.39956  1  17.668  0.030
SN2006at  i'	53808.48183  1  17.637  0.031
SN2006at  i'	53813.46656  1  17.863  0.035
SN2006at  i'	53827.46442  1  18.062  0.035
SN2006at  i'	53829.46277  1  18.093  0.033
SN2006at  i'	53834.31963  1  18.053  0.031
SN2006at  i'	53837.26046  1  18.046  0.031
SN2006at  i'	53840.42213  1  18.014  0.037
SN2006at  i'	53849.27091  1  18.086  0.028
SN2006at  i'	53858.20853  1  18.144  0.028
SN2006at  i'	53859.21402  1  18.148  0.034
SN2006at  i'	53860.20372  1  18.135  0.028
SN2006at  i'	53862.24921  1  18.141  0.036
SN2006at  i'	53865.37916  1  18.196  0.034
SN2006at  i'	53866.30925  1  18.219  0.030
SN2006at  i'	53891.23191  1  19.486  0.069
SN2006be  B	53825.42590  1  16.621  0.034
SN2006be  B	53827.49265  1  16.718  0.034
SN2006be  B	53832.44574  1  16.922  0.036
SN2006be  B	53834.48254  1  17.011  0.034
SN2006be  B	53846.27348  1  17.262  0.034
SN2006be  B	53858.42520  1  17.460  0.035
SN2006be  B	53859.39693  1  17.480  0.035
SN2006be  B	53862.37670  1  17.542  0.035
SN2006be  B	53890.44798  1  18.693  0.092
SN2006be  B	53891.32481  1  18.551  0.094
SN2006be  V	53825.42022  1  16.107  0.016
SN2006be  V	53827.48290  1  16.132  0.016
SN2006be  V	53829.48557  1  16.154  0.017
SN2006be  V	53832.44009  1  16.196  0.016
SN2006be  V	53834.36527  1  16.236  0.017
SN2006be  V	53834.47276  1  16.204  0.016
SN2006be  V	53838.43543  1  16.241  0.017
SN2006be  V	53839.23861  1  16.278  0.020
SN2006be  V	53840.46755  1  16.324  0.021
SN2006be  V	53846.26375  1  16.286  0.016
SN2006be  V	53858.41546  1  16.361  0.016
SN2006be  V	53859.38719  1  16.369  0.016
SN2006be  V	53862.36694  1  16.390  0.016
SN2006be  V	53867.31004  1  16.414  0.016
SN2006be  V	53870.40716  1  16.481  0.020
SN2006be  V	53890.44566  1  17.045  0.017
SN2006be  V	53891.32251  1  17.172  0.023
SN2006be  V	53899.39934  1  18.951  0.053
SN2006be  V	53929.29652  1  19.477  0.077
SN2006be  r'	53825.42262  1  15.948  0.020
SN2006be  r'	53827.47957  1  15.963  0.020
SN2006be  r'	53829.48227  1  16.016  0.019
SN2006be  r'	53832.44248  1  15.982  0.019
SN2006be  r'	53834.36197  1  16.001  0.020
SN2006be  r'	53834.46944  1  16.004  0.020
SN2006be  r'	53840.46423  1  16.043  0.021
SN2006be  r'	53846.26045  1  16.035  0.020
SN2006be  r'	53858.41213  1  16.074  0.019
SN2006be  r'	53859.38387  1  16.074  0.020
SN2006be  r'	53862.36365  1  16.081  0.020
SN2006be  r'	53866.18545  1  16.161  0.024
SN2006be  r'	53867.30671  1  16.080  0.020
SN2006be  r'	53870.40557  1  16.155  0.019
SN2006be  r'	53890.44404  1  16.553  0.019
SN2006be  r'	53891.32093  1  16.631  0.020
SN2006be  r'	53899.39774  1  17.620  0.029
SN2006be  r'	53929.29422  1  18.301  0.034
SN2006be  i'	53825.42423  1  16.033  0.020
SN2006be  i'	53827.48118  1  15.985  0.021
SN2006be  i'	53829.48387  1  16.036  0.027
SN2006be  i'	53832.44407  1  16.002  0.021
SN2006be  i'	53834.36356  1  15.989  0.021
SN2006be  i'	53834.47105  1  16.001  0.021
SN2006be  i'	53839.24258  1  16.071  0.024
SN2006be  i'	53840.46582  1  16.066  0.023
SN2006be  i'	53846.26205  1  15.981  0.022
SN2006be  i'	53858.41375  1  15.999  0.021
SN2006be  i'	53859.38546  1  16.006  0.022
SN2006be  i'	53862.36524  1  16.018  0.022
SN2006be  i'	53866.18705  1  16.068  0.023
SN2006be  i'	53867.30832  1  16.073  0.022
SN2006be  i'	53870.40395  1  16.083  0.020
SN2006be  i'	53890.44243  1  16.411  0.023
SN2006be  i'	53891.31933  1  16.529  0.025
SN2006be  i'	53899.39615  1  17.530  0.028
SN2006be  i'	53929.29191  1  17.923  0.050
SN2006bo  B	53838.47579  1  18.132  0.086
SN2006bo  B	53858.47904  1  18.875  0.126
SN2006bo  B	53859.44594  1  18.768  0.127
SN2006bo  B	53862.46674  1  18.949  0.083
SN2006bo  B	53867.41774  1  19.243  0.151
SN2006bo  B	53884.44138  1  19.524  0.125
SN2006bo  V	53838.48304  1  17.674  0.040
SN2006bo  V	53840.49446  1  17.787  0.047
SN2006bo  V	53858.46929  1  18.012  0.029
SN2006bo  V	53859.43618  1  18.023  0.032
SN2006bo  V	53862.46374  1  18.087  0.024
SN2006bo  V	53867.41473  1  18.116  0.047
SN2006bo  V	53884.43906  1  18.379  0.035
SN2006bo  r'	53838.47973  1  17.676  0.046
SN2006bo  r'	53840.49115  1  17.610  0.028
SN2006bo  r'	53858.46599  1  17.851  0.027
SN2006bo  r'	53859.43288  1  17.838  0.024
SN2006bo  r'	53862.45898  1  17.915  0.022
SN2006bo  r'	53867.41000  1  17.960  0.040
SN2006bo  r'	53884.43747  1  18.157  0.028
SN2006bo  i'	53838.48133  1  17.553  0.038
SN2006bo  i'	53840.49274  1  17.541  0.029
SN2006bo  i'	53858.46759  1  17.703  0.032
SN2006bo  i'	53859.43448  1  17.738  0.029
SN2006bo  i'	53862.46131  1  17.819  0.027
SN2006bo  i'	53867.41234  1  17.819  0.034
SN2006bo  i'	53884.43587  1  17.952  0.032
SN2006bv  B	53858.28238  0  18.958  0.054
SN2006bv  B	53859.30706  0  18.932  0.059
SN2006bv  B	53860.17626  0  19.055  0.066
SN2006bv  B	53865.31052  0  19.021  0.100
SN2006bv  B	53866.16950  0  19.030  0.108
SN2006bv  B	53867.22678  0  18.994  0.141
SN2006bv  V	53858.28007  0  18.465  0.043
SN2006bv  V	53859.30473  0  18.531  0.043
SN2006bv  V	53860.17395  0  18.470  0.042
SN2006bv  V	53865.30273  0  18.525  0.052
SN2006bv  V	53866.16720  0  18.597  0.073
SN2006bv  V	53867.22447  0  18.435  0.055
SN2006bv  r'	53858.27677  0  18.440  0.033
SN2006bv  r'	53859.30141  0  18.444  0.037
