Time (MJD),B,U,UVM2,UVW1,UVW2,V
1.0094499999977415,56.598532178721285,155.6854071840481,218.34271128022598,300.63039350609824,375.5009924857047,390.35654594401154
3.755233333322394,56.64404134102946,151.24974352723672,204.10657075386055,277.0086721241047,333.02890958785673,349.307651970102
4.360016666665615,56.00599757502092,149.62833737025147,201.9359498885266,274.0801511368115,329.518197625461,345.6169836268294
5.691783333328203,49.91165057855533,124.9078925952967,148.74827569369378,189.16100567058842,211.34550079255754,225.87427388554457
9.24113333333662,41.558806481376024,95.04056790999202,111.39318522157961,139.4771558400299,154.9985350980366,168.96558992522375
12.25564999999915,34.833661290578945,71.23146012820267,77.40172572211867,90.79439275830269,97.77758394623629,110.94674142885762
17.28058333334775,30.938987122764424,58.11307245294457,58.620974151644525,62.44548145368786,63.75003505336242,76.44025353851792
