Time (MJD),B,U,UVM2,UVW1,UVW2,V
1.0094499999977415,100.29379819004083,143.8085936230757,144.26222632017942,149.35183230377226,150.53836465965594,168.9190002096765
3.755233333322394,64.83731500593082,98.83869451889876,99.2896330001482,103.05511096790858,104.03219106666171,121.03475041574002
4.360016666665615,61.434296261971916,95.06681173191075,95.51303482310628,99.21780712990397,100.17927236410223,116.74554413921076
5.691783333328203,53.30867291650381,85.00429991360089,85.42514265206391,88.88237882487137,89.77951740555743,104.53041991920965
9.24113333333662,43.99967216721051,61.52075239491138,61.71132179696473,63.52001022479717,63.94525364734448,78.94154627580764
12.25564999999915,36.0496809246642,49.273302499201954,49.41693657999573,50.80546728056527,51.1341016136456,65.0215460284638
17.28058333334775,25.503125999586704,34.4278818566335,34.548677755658424,35.54499079140805,35.79766538005326,49.279471469633236
