Time (MJD),B,U,UVM2,UVW1,UVW2,V
1.0094499999977415,56.598532178721285,155.6854071840481,218.34271128022598,300.63039350609824,375.5009924857047,390.35654594401154
3.755233333322394,57.98121775509486,154.27256902474278,215.14606303153113,295.11666322305115,367.86353319371665,384.20359339203713
4.360016666665615,57.33653602341677,152.62706892875443,212.86805035509582,292.0073633743203,363.9982577648839,380.15843193644173
5.691783333328203,53.11884857142181,142.99206350950135,199.8132755950895,274.4518487475097,342.35353939170017,357.06518676365937
9.24113333333662,44.63262873153606,110.01431397696447,151.31972274494922,205.62827704346097,255.00371621881916,269.14598683334356
12.25564999999915,38.16072235880162,87.469778450866,118.59762396419183,159.56305917591342,196.78394722527037,210.03478748014587
17.28058333334775,35.35564974403416,79.37364353148425,107.15458752790106,143.7263868617389,176.94853002262892,189.52148189159394
