Time (MJD),UVW2,UVM2,UVW1,U,B,V
54161.8128,0.27340093785056074,0.074267704371469942,1.1989470404794234,15.275660582380716,40.738027780411223,13.778438433514546
54161.8191,0.27340093785056074,0.074267704371469942,1.1989470404794234,15.275660582380716,41.357933504693001,13.778438433514546
54161.8255,0.27276985918769597,0.074267704371469942,1.1989470404794234,15.275660582380716,41.987679002126072,13.778438433514546
54161.8303,0.27229655019018861,0.074267704371469942,1.1989470404794234,15.275660582380716,42.459988125558844,14.135224862745067
54161.8408,0.2712611867589933,0.074669377384070215,1.1989470404794234,15.275660582380716,43.493164332217852,14.915695176044604
54161.8445,0.27089634440682281,0.0748109193028835,1.2036133469139565,15.275660582380716,43.8572359481227,15.190718048520127
54161.86547,0.26882857572523172,0.075613117691072984,1.2300599539118349,15.570741641935188,45.920636429853296,16.749428760264383
54161.86848,0.26853177154149327,0.07572826395473517,1.2338560572538282,15.613097101613759,46.216813609224417,16.49217420497386
54161.8814,0.26725778149041346,0.076222513033292277,1.2501502948540364,15.794901931854834,39.957655661880537,15.387945349750284
54161.8872,0.26668586645214737,0.076444389554569947,1.2574650454776701,15.876517103304682,40.024818385463035,14.892238897840073
54161.8931,0.26786775133703949,0.076670091533293391,1.2649059124973787,15.959539432950056,40.093139087093533,14.387985782558474
54161.8976,0.26876918895962754,0.076842237110002792,1.2705811500454518,16.022861548677152,40.145248096726029,14.411683958164055
54162.24338,0.33803565594983725,0.084071682269947851,1.7066664036835122,20.888532926102698,44.149304400964887,16.232651773551435
54162.24338,0.33803565594983725,0.084071682269947851,1.7066664036835122,20.888532926102698,44.149304400964887,16.232651773551435
54162.24338,0.33803565594983725,0.084071682269947851,1.7066664036835122,20.888532926102698,44.149304400964887,16.232651773551435
54162.47,0.38343205466942909,0.088809772564760719,1.9924713668944385,24.077434677354656,46.773514128719789,17.426091898259305
54162.47,0.38343205466942909,0.088809772564760719,1.9924713668944385,24.077434677354656,46.773514128719789,17.426091898259305
54162.47,0.38343205466942909,0.088809772564760719,1.9924713668944385,24.077434677354656,46.773514128719789,17.426091898259305
54162.47,0.38343205466942909,0.088809772564760719,1.9924713668944385,24.077434677354656,46.773514128719789,17.426091898259305
54162.96102,0.48179292175630334,0.099075843946598491,2.6117280654886059,30.986862520859482,58.603286419811262,22.950914760242284
54162.98053,0.48570115465249697,0.099483752081992755,2.6363333731918863,31.261399071742176,59.073326046258323,23.420706947938285
54163.93175,0.67624904270265707,0.11937152125602454,3.8359776989562668,44.646568623490737,81.990347753589191,29.000133690540714
54164.30435,0.75088807792728107,0.1271617094292411,4.3058873684047008,49.889639810915973,90.967116837519768,31.427557200832521
54164.30435,0.75088807792728107,0.1271617094292411,4.3058873684047008,49.889639810915973,90.967116837519768,31.427557200832521
54164.30435,0.75088807792728107,0.1271617094292411,4.3058873684047008,49.889639810915973,90.967116837519768,31.427557200832521
54164.95677,0.88158050777637875,0.14080227456081573,5.1286959205916318,59.070220874085138,106.68537686382433,35.677958828856248
54164.95978,0.88218346938683467,0.14086520656941603,5.132492023933624,59.112576333763712,106.75789450994941,35.516779659378102
54165.0269,0.89562891233992081,0.14226852763809775,5.2171413449579163,60.057060869735309,96.560609854154961,31.922644824149931
